frame_index,frame_timestamp_sec,num_local_nodes_pre,num_local_nodes_kept,num_new_nodes,num_nodes,num_edges,num_new_edges,t_inference_ms,t_merge_ms,t_edges_ms,t_other_ms,t_frame_total_ms
84,238.348896586,172,172,172,8943,35902,702,26.45586314611137,0.6862441077828407,4.727141000330448,0.7033867295831442,32.5726349838078
86,238.83627901,175,175,175,9118,36626,724,29.85325804911554,0.7332910317927599,4.983450984582305,0.6188089028000832,36.18880896829069
87,239.42112136,177,177,177,9295,37358,732,31.6066169179976,1.1567240580916405,5.517689976841211,0.8394911419600248,39.120522094890475
90,240.103439429,185,185,185,9480,38119,761,29.27634003572166,1.2125580105930567,6.2491390854120255,0.6636700127273798,37.40170714445412
92,240.590811103,184,184,184,9664,38880,761,30.67995491437614,0.7494520395994186,6.091302959248424,0.6910830270498991,38.21179294027388
93,241.175650203,172,172,172,9836,39582,702,29.136287979781628,0.654393108561635,4.12406399846077,0.660354970023036,34.57510005682707
94,241.85796598,188,188,188,10024,40349,767,30.08114406839013,0.790818827226758,5.349044920876622,0.7005711086094379,36.92157892510295
97,242.54028384,196,196,196,10220,41152,803,32.335191033780575,0.6209120620042086,5.6395079009234905,0.7271701470017433,39.32278114371002
98,243.125125816,194,194,194,10414,41938,786,33.51834393106401,0.7519158534705639,5.397085100412369,0.6944490596652031,40.361793944612145
99,243.807449468,182,182,182,10596,42679,741,32.17240609228611,0.7310169748961926,5.122902104631066,0.6594238802790642,38.68574905209243
101,244.489760078,174,174,174,10770,43390,711,33.1424199976027,1.437969971448183,5.554670002311468,0.7171218749135733,40.852181846275926
102,245.07460422,180,180,180,10950,44149,759,31.4445651602,0.664964085444808,4.895217018201947,0.7952158339321613,37.799962097778916
103,245.854393715,176,176,176,11126,44890,741,32.05826296471059,0.650075962767005,5.250710994005203,0.6994279101490974,38.6584778316319
104,246.634223627,174,174,174,11300,45630,740,31.956453109160066,1.026109093800187,5.3459289483726025,0.6435438990592957,38.97203505039215
107,247.316502029,179,179,179,11479,46380,750,32.01010194607079,0.6239570211619139,4.6786710154265165,0.6121760234236717,37.92490600608289
108,247.901354337,182,182,182,11661,47140,760,39.19045394286513,2.177814021706581,5.985525902360678,0.8075691293925047,48.1613629963249
109,248.681194916,175,175,175,11836,47857,717,33.56020199134946,0.9835199452936649,6.162757053971291,0.7226909510791302,41.429169941693544
110,249.460935702,175,175,175,12011,48584,727,29.82921409420669,0.768427038565278,4.788547055795789,0.6991869304329157,36.08537511900067
111,250.240727739,175,175,175,12186,49303,719,30.601587845012546,1.128791132941842,5.151736084371805,0.6293279584497213,37.511443020775914
112,250.923066141,174,174,174,12360,50036,733,33.570852130651474,0.9994490537792444,5.853668786585331,1.4741381164640188,41.89810808748007
113,251.702864469,175,175,175,12535,50733,697,34.010143019258976,0.6181360222399235,4.71807480789721,0.6238680798560381,39.97022192925215
114,252.482645214,175,175,175,12710,51444,711,32.82687091268599,0.6853619124740362,5.258625838905573,0.6532813422381878,39.42414000630379
122,254.042227996,134,134,134,12844,51957,513,24.50198889710009,0.8702978957444429,7.715450832620263,0.6761455442756414,33.76388316974044
123,254.139700881,127,127,127,12971,52423,466,27.309982106089592,0.7384908385574818,2.2025699727237225,0.7512851152569056,31.0023280326277
124,254.919493584,115,115,115,13086,52883,460,31.790402019396424,0.9469510987401009,2.3331039119511843,0.6456079427152872,35.716064972803
132,256.479074699,100,100,100,13186,53277,394,21.68370899744332,0.7205880247056484,2.0540421828627586,0.6375017110258341,25.09584091603756
133,256.576547917,96,96,96,13282,53660,383,30.759174143895507,1.5936708077788353,2.613669028505683,0.8457510266453028,35.81226500682533
141,258.136173199,106,106,106,13388,54079,419,21.462163887917995,1.2279869988560677,2.5525239761918783,0.6629801355302334,25.905654998496175
149,259.110867464,91,91,91,13479,54457,378,20.29274613596499,0.6489132065325975,1.9217650406062603,0.6243886891752481,23.487813072279096
156,259.890653209,81,81,81,13560,54808,351,17.15895510278642,0.6258911453187466,1.8019711133092642,0.6768445018678904,20.263661863282323
157,260.085595645,85,85,85,13645,55176,368,26.661458192393184,0.6935968995094299,1.9694638904184103,0.6241588853299618,29.948677867650986
158,260.865374807,88,88,88,13733,55553,377,28.045787941664457,0.6616679020226002,2.997647039592266,0.6344360299408436,32.33953891322017
166,262.424956672,90,90,90,13823,55934,381,20.463475957512856,0.591265968978405,2.9412610456347466,0.5921078845858574,24.588110856711864
