frame_index,frame_timestamp_sec,num_input_points,num_valid_cells,num_nodes,num_edges,num_frontiers,t_parse_ms,t_emap_ms,t_elev_extract_ms,t_local_ms,t_merge_ms,t_update_residual_ms,t_visited_time_ms,t_layers_ms,t_graph_total_ms,t_frame_total_ms
34,146.235512089,47179,6833,35,31,16,6.556483218446374,2.7106241323053837,0.39689289405941963,2.534344093874097,2.0490961614996195,8.927951566874981,0.480809947475791,1.1005899868905544,15.516415005549788,25.371622992679477
35,146.430453067,47251,6876,35,32,15,5.608268082141876,3.498388919979334,0.45040296390652657,2.7713680174201727,2.5778859853744507,11.140523012727499,0.4923110827803612,1.2948340736329556,18.76024715602398,28.52783096022904
36,146.625364379,47079,7067,36,32,15,5.642131203785539,3.264480037614703,0.41872402653098106,3.382020862773061,2.667413093149662,9.139839094132185,0.4239729605615139,1.1416769120842218,17.204134026542306,26.732049882411957
37,146.82031094,47236,7277,36,32,15,5.600953940302134,3.3601392060518265,0.3715059719979763,2.5392030365765095,1.9819699227809906,8.578808978199959,0.3932761028409004,1.0712258517742157,14.960494823753834,24.517415091395378
38,147.015258334,47218,7293,37,35,16,6.633957847952843,3.8554968778043985,0.42802118696272373,2.963968086987734,2.3691048845648766,9.786458918824792,0.47003012150526047,1.1590099893510342,17.20133889466524,28.32764689810574
39,147.210206354,47056,7666,40,40,17,5.570105975493789,2.78841913677752,0.40258397348225117,2.6493389159440994,2.173027954995632,9.003714192658663,0.42938394472002983,1.114856917411089,15.799134969711304,24.753406876698136
40,147.307723072,47111,7904,41,45,17,5.858266027644277,3.8949609734117985,0.4562241956591606,2.827842952683568,2.2616428323090076,9.403132135048509,0.4179631359875202,1.1576469987630844,16.561201075091958,26.95205109193921
41,147.502629925,47239,7964,43,48,18,2.9670840594917536,6.984594045206904,0.371305039152503,2.5280220434069633,2.3475950583815575,8.956164820119739,0.42806100100278854,1.0991881135851145,15.754951862618327,26.330718072131276
42,147.697574195,47033,8202,44,53,18,5.544919054955244,2.748955972492695,0.39596110582351685,7.657764945179224,2.187314908951521,9.328552056103945,0.4090650472790003,1.098125008866191,21.103242877870798,29.96840816922486
43,147.892524923,47084,8584,46,59,17,6.304131122305989,3.152149962261319,0.45783701352775097,6.2376761343330145,2.668155124410987,10.612054727971554,0.4218500107526779,1.1176220141351223,21.5430969838053,31.594601925462484
44,148.087477817,47136,8795,48,68,15,2.4836291559040546,8.629222866147757,0.5370350554585457,5.5237391497939825,2.4199699983000755,13.972365763038397,0.43809995986521244,1.1726950760930777,24.090674938634038,35.82702507264912
45,148.282417253,46946,9128,49,70,15,5.4745180532336235,3.3670328557491302,0.556581886485219,4.5261329505592585,2.2943750955164433,9.519108105450869,0.428222119808197,1.1970908381044865,18.5586700681597,28.03174196742475
46,148.379892513,46953,9486,51,74,17,5.528008099645376,2.767900936305523,0.3654239699244499,4.242260940372944,2.2834541741758585,9.864446008577943,0.4786259960383177,1.1507340241223574,18.410432850942016,27.36037620343268
47,148.574839074,47047,9641,53,80,16,5.775641882792115,2.7150828391313553,0.3633899614214897,4.319246159866452,3.5644921008497477,9.825872723013163,0.4014319274574518,1.0947200935333967,19.591182004660368,28.687210055068135
48,148.769786011,46936,9729,55,90,17,6.0356380417943,2.738094888627529,0.3783479332923889,4.634785931557417,2.0881989039480686,9.803030174225569,0.5216358695179224,1.185217872262001,18.6374569311738,28.03980791941285
49,148.96473478,46981,10086,56,94,17,6.722643971443176,3.9228538516908884,0.4488700069487095,4.136202158406377,2.196192042902112,9.827745845541358,0.41644019074738026,1.1259880848228931,18.181534949690104,29.413879849016666
50,149.159681592,47149,10283,56,94,17,5.464729852974415,2.6423458475619555,0.36153686232864857,4.58718603476882,2.077559009194374,9.478172985836864,0.39654201827943325,1.1104990262538195,18.03652197122574,26.709076948463917
51,149.354629028,47011,10489,57,97,16,5.70883578620851,3.0760278459638357,0.5010569002479315,5.257622106000781,2.801423892378807,13.463051058351994,0.4923020023852587,1.3370518572628498,23.88670388609171,33.31084502860904
52,149.549576797,46952,10885,64,125,17,6.838860921561718,3.4281271509826183,0.3965019714087248,4.334643948823214,2.2494809236377478,10.314588202163577,0.427470076829195,1.1283420026302338,18.88070208951831,29.752944130450487
53,149.744567942,47033,11091,68,127,19,6.164269056171179,2.834476064890623,0.48110983334481716,4.777071997523308,2.772239036858082,10.376483900472522,0.422860961407423,1.1214290279895067,19.97795607894659,29.574940912425518
54,149.939471795,46996,11638,73,167,21,5.6239680852741,5.718465195968747,0.6779590621590614,5.854960065335035,3.0598880257457495,11.402723845094442,0.7033769506961107,1.729296986013651,23.460295982658863,35.95846984535456
55,150.134419148,47237,11900,80,204,22,5.921363830566406,3.166778013110161,0.508410856127739,4.724133061245084,2.202071947976947,9.972227038815618,0.44051511213183403,1.1095379013568163,18.998503917828202,28.665028046816587
56,150.231954241,47363,12119,86,223,24,6.958285113796592,2.763862954452634,0.47145201824605465,4.945497959852219,2.3482958786189556,10.36869827657938,0.6581319030374289,1.679995097219944,20.50161687657237,31.074878992512822
57,150.426840719,47282,12403,88,235,23,5.255036987364292,2.815881045535207,0.37698610685765743,5.364911863580346,2.2448620293289423,10.273702209815383,0.4332710523158312,1.152637880295515,19.87213804386556,28.57475890778005
58,150.621787905,47063,12761,94,262,25,6.778288166970015,3.7675530184060335,0.43686688877642155,5.686434917151928,2.5424789637327194,10.63614897429943,0.5150940269231796,1.9964068196713924,21.84844808652997,33.251923974603415
59,150.816739175,47290,13029,96,236,26,5.655576009303331,2.803778974339366,0.39132311940193176,5.403294926509261,3.1379240099340677,9.779164101928473,0.4093970637768507,1.1354060843586922,20.280592842027545,29.36261403374374
60,151.011682528,47132,13324,98,270,28,6.862455978989601,3.7821598816663027,0.4979320801794529,5.4468458984047174,2.141878940165043,9.880125289782882,0.4240239504724741,1.4370700810104609,19.85739078372717,31.42637712880969
61,151.206631422,47348,13885,101,284,30,5.345376208424568,2.765157027170062,0.4047779366374016,5.557091906666756,2.322857966646552,11.807213304564357,0.42939395643770695,1.133742043748498,21.68161584995687,30.36901797167957
62,151.40157965,47623,14326,106,307,32,5.441425833851099,3.0587059445679188,0.40363590233027935,5.51790907047689,2.390514826402068,10.96463412977755,0.44948188588023186,1.0892290156334639,20.840852055698633,29.93444399908185
63,151.596526586,47464,14777,107,318,31,6.366246845573187,3.174812998622656,0.3855519462376833,5.144609836861491,2.9960288666188717,10.231993161141872,0.41342410258948803,1.1445018462836742,20.341076189652085,30.502216890454292
64,151.791472939,47535,15119,111,333,30,5.330508109182119,3.094692947342992,0.4148369189351797,4.981784848496318,2.303321147337556,10.212107095867395,0.4112489987164736,1.1130329221487045,19.46358405984938,28.47866900265217
65,151.888947449,47701,15332,115,307,31,7.043703924864531,3.612541826441884,0.45425002463161945,7.264829007908702,3.656824817880988,11.490680044516921,0.4454539157450199,1.13589596003294,24.491826072335243,35.745141096413136
66,152.083895802,47676,15658,116,350,32,2.3501089308410883,8.711046073585749,0.40321494452655315,5.686724791303277,2.267244039103389,10.424945270642638,0.4235329106450081,1.136888051405549,20.367725985124707,32.197440043091774
67,152.278844197,47715,16073,120,367,32,6.083327112719417,2.957236021757126,0.4287920892238617,7.165804039686918,3.068674122914672,11.571499751880765,0.7185349240899086,1.819466007873416,24.802647065371275,34.50659313239157
68,152.47379105,47835,16286,127,400,33,5.937053123489022,2.951866015791893,0.38722506724298,5.19032496958971,2.3317851591855288,10.289460886269808,0.42870198376476765,1.1364270467311144,19.78787104599178,29.305547010153532
69,152.668738069,47720,16501,131,424,36,6.881210952997208,3.5124849528074265,0.43717888183891773,6.282811053097248,2.456468064337969,10.946630965918303,0.43275998905301094,1.1890458408743143,21.772095002233982,32.97667903825641
70,152.863684422,47642,16757,137,484,36,5.993890110403299,2.6904060505330563,0.37889997474849224,5.976307205855846,2.3643060121685266,13.5491827968508,0.46029197983443737,1.140574924647808,23.900068132206798,33.17052195779979
71,153.058633275,47909,16892,139,417,37,5.740124965086579,3.324212972074747,0.3927950747311115,6.0101100243628025,3.1001130118966103,10.32586907967925,0.42988499626517296,1.122751971706748,21.4054889511317,31.057276064530015
72,153.253580586,47906,17145,144,499,34,6.704940926283598,3.3337511122226715,0.42765005491673946,5.498572019860148,2.962375059723854,11.665707919746637,0.6019370630383492,1.7582708969712257,22.94245595112443,34.00512412190437
73,153.448540856,47898,17420,147,539,33,5.8835039380937815,2.6982310228049755,0.390591099858284,5.549458088353276,2.3111370392143726,10.373696917667985,0.40893489494919777,1.1125130113214254,20.17276082187891,29.324823059141636
74,153.643475417,48026,17494,147,540,32,5.625840974971652,2.728536957874894,0.41100895032286644,5.482531851157546,2.239082008600235,10.569825302809477,0.4149070009589195,1.1644400656223297,20.30786406248808,29.240014031529427
75,153.838422853,47892,17556,148,549,32,5.497469799593091,2.8312199283391237,0.3926251083612442,5.432749865576625,2.3111761547625065,10.621973080560565,0.4190851468592882,1.1185039766132832,20.321990130469203,29.243391007184982
76,154.033369956,48048,17607,153,570,34,5.6252500507980585,2.9730750247836113,0.39014010690152645,6.160661811009049,2.3337979800999165,10.571820195764303,0.6017968989908695,1.1457640212029219,21.234809886664152,30.4365330375731
77,154.228318184,48088,17692,157,484,36,5.52204716950655,2.8302280697971582,0.40895608253777027,6.178946001455188,3.206952940672636,10.674932040274143,0.484667019918561,1.2357828672975302,22.220133105292916,31.218206975609064
78,154.423267037,48068,17670,160,622,36,5.710769910365343,3.0550090596079826,0.41092908941209316,5.7926729787141085,2.636956050992012,10.194161906838417,0.38132304325699806,1.0805530473589897,20.522546023130417,29.85326200723648
79,154.618212598,48179,17692,161,631,35,5.264014005661011,2.77341203764081,0.4082750529050827,5.4282620549201965,2.1978039294481277,10.517816990613937,0.4141051322221756,1.15968007594347,20.14857600443065,28.809698997065425
80,154.813161035,48039,17627,163,643,36,8.05079098790884,2.9489898588508368,0.5057870876044035,5.782793974503875,2.72021209821105,11.788336792960763,0.5049649626016617,1.27466581761837,22.61136588640511,34.28121097385883
81,155.008109137,48023,17625,165,665,35,2.447952050715685,8.117945864796638,0.4465861711651087,6.4501038286834955,3.244593972340226,11.126126162707806,0.47828489914536476,1.271961024031043,23.059013998135924,34.32084387168288
82,155.105581981,48143,17703,166,673,35,6.834323052316904,2.514946972951293,0.5499201361089945,6.388718960806727,2.5093471631407738,13.283845968544483,0.4872218705713749,1.13320117816329,24.383893935009837,34.34290597215295
83,155.30053025,48013,17632,167,545,35,2.3920279927551746,6.889706943184137,0.43122703209519386,6.74367300234735,2.9377189930528402,10.739193065091968,0.44159707613289356,1.2032019440084696,22.52408186905086,32.4185430072248
84,155.495476978,47874,17589,167,639,35,5.390940932556987,2.816972089931369,0.39954809471964836,5.620911018922925,2.332366071641445,10.653832694515586,0.44185714796185493,1.1495011858642101,20.622813841328025,29.4156929012388
85,155.690425414,48030,17524,168,675,34,5.8461029548197985,2.83041805960238,0.42567611671984196,6.29092613235116,2.3397498298436403,10.930340038612485,0.4319990985095501,1.1820029467344284,21.627963986247778,31.024013180285692
86,155.885374142,48044,17513,171,687,35,5.8425371535122395,2.7509289793670177,0.3825160674750805,6.042751017957926,2.687521046027541,10.881418827921152,0.47438801266252995,1.2966780923306942,21.793013904243708,31.016960041597486
87,156.080319954,47937,17512,173,694,37,5.9005150105804205,3.666573902592063,0.5007770378142595,7.117984117940068,2.8390849474817514,11.865991866216063,0.5441578105092049,1.4778668992221355,24.377861991524696,34.622618928551674
88,156.275268556,47998,17432,174,700,37,5.713925929740071,2.760126953944564,0.39556086994707584,5.363349802792072,2.2317080292850733,10.26915106922388,0.42757089249789715,1.113685080781579,19.82546108774841,28.90413603745401
89,156.470215076,48000,17415,175,590,37,7.545985979959369,2.992612076923251,0.521114794537425,5.70152304135263,3.803069004788995,12.548278085887432,0.48906588926911354,1.3076979666948318,24.43483006209135,35.614626947790384
90,156.665163471,47998,17456,176,667,38,2.4197488091886044,7.403929019346833,0.39428798481822014,5.364430835470557,2.1369389723986387,10.512079112231731,0.4146159626543522,1.1201368179172277,19.96795693412423,30.37696215324104
91,156.860122407,48064,17487,180,682,39,6.115166936069727,3.867269027978182,0.4457850009202957,5.750054027885199,2.2602099925279617,10.971637908369303,0.43057603761553764,1.1388410348445177,21.0217097774148,31.645816983655095
92,157.055057468,47961,17494,184,697,39,5.910043139010668,2.8683189302682877,0.4343930631875992,5.831927061080933,2.292481018230319,10.763466823846102,0.43535511940717697,1.113604987040162,20.898989867419004,30.282985884696245
93,157.250050113,47830,17531,187,714,40,5.431166151538491,2.662273123860359,0.399518059566617,5.413103150203824,2.2446908988058567,10.483253980055451,0.41331304237246513,1.111540012061596,20.090386969968677,28.779352083802223
94,157.444954507,47830,17577,187,717,40,5.841905018314719,3.1248091254383326,0.42375409975647926,5.577641073614359,2.1009729243814945,10.580294067040086,0.3963010385632515,1.1174718383699656,20.22498892620206,29.78485287167132
95,157.639901735,47781,17585,189,564,42,6.732411915436387,3.5026459954679012,0.5073100328445435,5.840672878548503,2.8227639850229025,12.849172111600637,0.43104588985443115,1.140505075454712,23.624302120879292,34.45185907185078
96,157.834849172,47680,17750,190,700,43,7.589737186208367,4.056653939187527,0.4475479945540428,5.433449987322092,2.301677828654647,11.182373156771064,0.4360070452094078,1.1881538666784763,21.01614885032177,33.28380291350186
97,158.029796483,47816,17784,192,716,43,5.918448092415929,3.4327951725572348,0.48298388719558716,6.565108895301819,2.5703110732138157,12.710232054814696,0.4973711911588907,1.242364989593625,24.10050295293331,34.08457199111581
98,158.127308243,47837,17775,193,720,44,6.708025932312012,4.538004985079169,0.5516828969120979,6.0750318225473166,2.424658974632621,12.690825155004859,0.46287686564028263,1.1987239122390747,23.434606147930026,35.31039715744555
99,158.322218387,47568,17763,197,732,45,5.87848387658596,2.7202621567994356,0.39734411984682083,5.830143112689257,2.275309059768915,10.508650913834572,0.41464599780738354,1.1266591027379036,20.578810945153236,29.77361297234893
100,158.517165323,47600,17721,198,746,45,5.870738998055458,2.9338719323277473,0.4123109392821789,5.613618064671755,2.226577838882804,10.634216014295816,0.43855118565261364,1.1394328903406858,20.487420028075576,29.91658984683454
101,158.71211301,47611,17699,198,605,44,5.552513059228659,2.750227926298976,0.4703409504145384,5.18354307860136,2.6098249945789576,10.445572901517153,0.40433695539832115,1.1464960407465696,20.29022085480392,29.180621961131692
102,158.907060821,47668,17629,201,709,43,5.735276034101844,2.6244421023875475,0.38707396015524864,5.190876079723239,2.1606250666081905,10.330687742680311,0.40288385935127735,1.1181440204381943,19.614645978435874,28.544781962409616
103,159.102007299,47668,17656,202,746,43,5.963703850284219,2.7072180528193712,0.4163400735706091,5.599411902949214,2.305596135556698,10.79657906666398,0.4318780265748501,1.1407150886952877,20.717128878459334,29.993574135005474
104,159.29695561,47649,17724,202,753,43,5.89993386529386,3.022888908162713,0.42132800444960594,5.203661043196917,2.072029048576951,10.552271967753768,0.41163014248013496,1.111500896513462,19.807928008958697,29.316787142306566
105,159.49190188,47569,17727,206,763,42,5.519953090697527,2.749406034126878,0.426118029281497,6.481291959062219,2.778200898319483,11.135573964565992,0.4770229570567608,1.2626941315829754,22.586960112676024,31.523657962679863
106,159.686850941,47708,17912,207,772,43,6.459180032834411,3.303603967651725,0.46786502934992313,6.111118942499161,2.511130878701806,11.635230155661702,0.4445828963071108,1.2242018710821867,22.4227630533278,32.82977291382849
107,159.881799377,47762,18062,209,642,44,5.21870912052691,2.8625389095395803,0.4116699565201998,5.379148991778493,2.735501155257225,10.607094038277864,0.42679905891418457,1.122341025620699,20.708202850073576,29.37659900635481
108,160.076745022,48026,18261,209,744,43,5.6394957937300205,3.259842051193118,0.5390290170907974,5.498162005096674,2.121902070939541,11.16980891674757,0.4157579969614744,1.1286218650639057,20.905532175675035,30.379767064005136
109,160.174220157,48078,18344,211,772,43,6.044704932719469,2.819277113303542,0.42862212285399437,7.242236053571105,2.713599940761924,11.254637036472559,0.4399640019983053,1.1560139246284962,23.26133195310831,32.72896399721503
110,160.369165593,48147,18412,213,778,43,6.511359009891748,2.78187682852149,0.4300649743527174,6.72038015909493,2.564901951700449,11.349764885380864,0.4757510032504797,1.254417933523655,22.820858052000403,32.770773163065314
111,160.661589247,48306,18512,213,780,41,6.053691962733865,3.4893518313765526,0.5267260130494833,6.9168780464679,2.3355521261692047,12.07182602956891,0.4347730427980423,1.1730159167200327,23.49541988223791,33.65874500013888
112,160.856535517,48255,18563,218,799,43,5.948364036157727,3.887366969138384,0.4761421587318182,5.959986941888928,3.1177359633147717,12.34054914675653,0.4748688079416752,1.2996129225939512,23.70306896045804,34.17771589010954
113,161.051483245,47961,18640,220,677,44,5.889704916626215,3.0013080686330795,0.5154148675501347,5.621733143925667,2.9824520461261272,11.423954740166664,0.42951409704983234,1.172404969111085,22.176321130245924,31.681043095886707
114,161.246430556,48108,18530,221,779,45,6.369072012603283,3.0456911772489548,0.44544413685798645,5.545259919017553,2.223893068730831,10.767616098746657,0.3998179454356432,1.1065620929002762,20.511734997853637,30.516132013872266
115,161.441378326,47967,18744,223,797,47,5.879776086658239,3.011637134477496,0.44987211003899574,5.741156870499253,2.320011844858527,11.985476361587644,0.47005992382764816,1.19166006334126,22.18491700477898,31.70251310802996
116,161.636327303,47193,18931,227,815,47,6.1524061020463705,2.8203390538692474,0.42694900184869766,5.666326964274049,2.4524808395653963,11.513120261952281,0.42985519394278526,1.1836360208690166,21.700370125472546,31.273249071091413
117,161.733802063,47040,19012,227,816,47,5.833239061757922,1.7271521501243114,0.4403139464557171,7.665499113500118,4.6133860014379025,11.833610013127327,0.4358959849923849,1.2336289510130882,26.247631991282105,34.43492716178298
118,161.928749166,47508,18982,230,834,47,5.948985926806927,3.0272570438683033,0.5244619678705931,6.056326907128096,2.5458051823079586,11.999460868537426,0.4646491724997759,1.237737014889717,22.86253497004509,32.466994132846594
119,162.123762477,47294,19096,231,695,47,5.47845521941781,3.6086749751120806,0.4852181300520897,8.447452913969755,3.289185930043459,13.474303297698498,0.4498718772083521,1.6436059959232807,27.82771992497146,37.71638008765876
120,162.221170446,47896,19152,232,807,46,2.4756339844316244,3.3715099561959505,0.45145489275455475,6.895418046042323,3.875595051795244,12.529412982985377,0.6108428351581097,1.7314909491688013,26.122958166524768,32.716129906475544
121,162.416116632,47833,19106,233,818,47,6.133961956948042,4.128506872802973,0.5355230532586575,5.557963857427239,2.4372718762606382,11.19618839584291,0.4713220987468958,1.152366865426302,21.38460916467011,32.26830204948783
122,162.611064235,47513,19259,234,826,48,5.7910599280148745,2.936427015811205,0.4240528214722872,6.375423865392804,2.5920721236616373,12.726582121104002,0.4307469353079796,1.119786174967885,23.69454293511808,32.99034293740988
123,162.806058838,47518,19483,237,832,49,7.484680972993374,3.4465708304196596,0.5121792200952768,6.460703909397125,2.68058804795146,12.098254868760705,0.48470706678926945,1.3401578180491924,23.6089329700917,35.207023145630956
124,163.000959857,48281,19545,239,841,51,5.869827000424266,3.1714460346847773,0.4523969255387783,5.450351862236857,2.301638014614582,11.18971616961062,0.4346140194684267,1.139794010668993,20.995199913159013,30.608885921537876
125,163.19590696,48605,19907,243,720,52,7.426952011883259,3.538413206115365,0.47304481267929077,6.583694135770202,3.088440978899598,12.09932891651988,0.4561739042401314,1.1914100032299757,23.918282007798553,35.51920689642429
126,163.390856646,48775,20176,244,839,52,6.807922851294279,3.399654058739543,0.4584391135722399,5.85588114336133,2.302940934896469,14.723800821229815,0.4376398865133524,1.1768231634050608,24.98274389654398,35.80026305280626
127,163.585840624,48856,20069,244,847,52,6.467165891081095,3.770217066630721,0.5031919572502375,5.927175050601363,2.9338421300053596,11.515144957229495,0.5634638946503401,1.8991350661963224,23.37172906845808,34.415001049637794
128,163.780749311,48909,19725,246,861,52,2.5387220084667206,7.284414954483509,0.4618139937520027,6.205936893820763,2.4058329872787,12.285316130146384,0.4382000770419836,1.159018836915493,22.983702132478356,33.41997694224119
129,163.975696872,48890,19659,247,871,53,5.690040998160839,3.479122184216976,0.468255952000618,8.695726981386542,2.470143837854266,12.376898201182485,0.44665602035820484,1.253396039828658,25.742636993527412,35.55832989513874
130,164.268158235,48908,19392,247,872,53,6.813354091718793,3.510772017762065,0.43052504770457745,6.878485204651952,2.8151001315563917,11.791892582550645,0.4144760314375162,1.1888060253113508,23.545785108581185,34.47773796506226
131,164.365592494,48860,19474,248,738,53,5.931703140959144,1.6871578991413116,0.4332810640335083,6.624639965593815,2.9548609163612127,11.619070079177618,0.4674750380218029,1.23937102034688,23.365186993032694,31.582619063556194
132,164.560540764,48903,19538,249,853,53,6.842389004305005,3.653899999335408,0.5534060765057802,10.013062972575426,3.204578999429941,13.004893204197288,0.4191938787698746,1.3359198346734047,28.567624976858497,39.72624195739627
133,164.755487909,48934,19385,249,862,53,5.878483178094029,3.7026111967861652,0.5036320071667433,5.877221003174782,2.6368158869445324,12.98539713025093,0.4416659940034151,1.1365069076418877,23.61380192451179,33.83428300730884
134,165.047948896,48990,19270,251,881,54,8.22898419573903,6.306786090135574,0.5448199808597565,5.816476885229349,2.86225788295269,11.084259022027254,0.47746417112648487,1.1978920083492994,22.081022150814533,37.28642500936985
135,165.145383406,48995,19349,253,885,54,5.407392047345638,1.7610059585422277,0.4212278872728348,5.457065068185329,2.1589319221675396,10.54216199554503,0.4201659467071295,1.1957981623709202,20.22145106457174,28.003738960251212
136,165.340330967,48996,19085,254,888,56,8.266213117167354,3.098831046372652,0.4226909950375557,6.384791107848287,2.2625650744885206,11.67247979901731,0.6071561947464943,1.840484794229269,23.213993990793824,35.207292065024376
137,165.535278404,49035,18983,256,779,56,6.450345041230321,3.0244109220802784,0.42306212708353996,6.444252096116543,2.8825760819017887,10.765351820737123,0.42108818888664246,1.1796578764915466,22.140944842249155,32.216023188084364
