frame_index,frame_timestamp_sec,num_local_nodes_pre,num_local_nodes_kept,num_new_nodes,num_nodes,num_edges,num_new_edges,t_inference_ms,t_merge_ms,t_edges_ms,t_other_ms,t_frame_total_ms
1,61.141607031,528,20,20,20,30,30,14236.868280917406,60.27151085436344,28.445972129702568,31.87859826721251,14357.464362168685
9,75.275338409,507,24,24,44,78,48,342.67955808900297,4.553673090413213,0.7678368128836155,0.7218909449875355,348.72295893728733
10,75.372774127,489,26,9,53,95,17,22.4661601241678,0.5573229864239693,0.718223862349987,0.9551378898322582,24.696844862774014
13,75.665232698,506,25,7,60,114,19,23.292477009817958,0.5412730388343334,1.1730461847037077,0.6219036877155304,25.62869992107153
14,75.762668166,501,30,8,68,147,33,22.655976004898548,0.6312618497759104,1.331321895122528,0.7032852154225111,25.321844965219498
15,75.860142593,463,26,4,72,151,4,21.321015898138285,0.5595679394900799,1.2938720174133778,0.6338772363960743,23.808333091437817
16,75.957615561,482,24,2,74,157,6,21.818948909640312,0.5590058863162994,1.084900926798582,0.6549553945660591,24.117811117321253
18,76.152566497,522,26,6,80,169,12,22.147753974422812,0.5755969323217869,1.5846160240471363,0.6479641888290644,24.9559311196208
19,76.250046549,527,26,2,82,175,6,22.995340870693326,0.5672520492225885,0.7811530958861113,0.6698919460177422,25.013637961819768
20,76.347509892,512,33,5,87,185,10,22.030334919691086,0.608168076723814,1.7155311070382595,0.6534229032695293,25.00745700672269
21,76.445005902,505,23,3,90,200,15,24.016821989789605,1.115006860345602,0.6707159336656332,0.8770222775638103,26.67956706136465
22,76.542457911,488,25,3,93,213,13,22.22521905787289,0.5676120053976774,0.6850820500403643,0.6591847632080317,24.137097876518965
23,76.639932421,498,24,3,96,222,9,22.147414041683078,0.5669808015227318,0.7119220681488514,0.6752940826117992,24.10161099396646
24,76.737404973,518,25,2,98,227,5,25.570301106199622,0.911907060071826,1.559829106554389,0.6515986751765013,28.69363594800234
