frame_index,frame_timestamp_sec,num_local_nodes_pre,num_local_nodes_kept,num_new_nodes,num_nodes,num_edges,num_new_edges,t_inference_ms,t_merge_ms,t_edges_ms,t_other_ms,t_frame_total_ms
24,94.867490336,114,114,114,1936,5596,331,64.88463282585144,0.7240339182317257,2.2663709241896868,0.6062362808734179,68.48127394914627
25,94.964963596,116,116,116,2052,5934,338,129.24001598730683,0.942914979532361,3.226679051294923,0.8642659522593021,134.27387597039342
26,95.062439189,113,113,113,2165,6262,328,15.164067968726158,0.6005337927490473,3.3015781082212925,0.6025682669132948,19.668748136609793
28,95.257387375,112,112,112,2277,6587,325,162.69936016760767,1.683180220425129,3.724019043147564,0.9907134808599949,169.09727291204035
29,95.354860468,110,110,110,2387,6897,310,14.265125151723623,0.6355298683047295,2.240152098238468,0.728642800822854,17.869449919089675
30,95.452333603,105,105,105,2492,7197,300,167.1258241403848,1.101550878956914,3.8958201184868813,1.2807869352400303,173.40398207306862
31,95.647279706,107,107,107,2599,7510,313,14.437787933275104,0.6721278186887503,2.1837560925632715,0.6711571477353573,17.964828992262483
33,96.03717712,106,106,106,2705,7818,308,112.14603600092232,1.005321042612195,3.389463061466813,1.1136648245155811,117.65448492951691
34,96.134648505,107,107,107,2812,8126,308,14.147005043923855,0.7673059590160847,2.1466678008437157,0.7270991336554289,17.788077937439084
35,96.232122056,105,105,105,2917,8434,308,127.80647305771708,1.070322934538126,4.472811007872224,1.1507219169288874,134.50032891705632
36,96.622057429,106,106,106,3023,8746,312,14.352389145642519,0.6078570149838924,2.0929761230945587,0.5866987630724907,17.63992104679346
37,96.816965157,105,105,105,3128,9055,309,75.89782192371786,1.1244139168411493,4.911060910671949,0.7418892346322536,82.67518598586321
40,97.304335081,108,108,108,3236,9371,316,16.747440909966826,0.7728058844804764,2.313129138201475,0.7475379388779402,20.580913871526718
41,97.401845924,108,108,108,3344,9684,313,87.95797103084624,1.9885208457708359,2.8669049497693777,1.0076360777020454,93.8210329040885
42,97.596756902,115,115,115,3459,10020,336,15.643694903701544,3.5659829154610634,3.2399629708379507,0.7594912312924862,23.209132021293044
43,97.791744172,113,113,113,3572,10355,335,53.65163111127913,1.1496010702103376,3.9349740836769342,1.0725276079028845,59.808733873069286
44,98.084123868,112,112,112,3684,10680,325,41.027076076716185,1.259978162124753,2.8430698439478874,0.7097190245985985,45.83984310738742
45,98.474019907,113,113,113,3797,11013,333,56.86800088733435,0.646430067718029,2.7543448377400637,0.8314850274473429,61.10026082023978
47,98.766442644,108,108,108,3905,11329,316,14.685712056234479,0.62567088752985,2.1469779312610626,0.6263020914047956,18.084662966430187
49,99.058861507,111,111,111,4016,11654,325,74.57723096013069,0.6200810894370079,2.234832150861621,0.7480487693101168,78.18019296973944
50,99.1563361,104,104,104,4120,11942,288,13.941068900749087,0.6963529158383608,2.731130924075842,0.8381693623960018,18.206722103059292
53,99.643705524,104,104,104,4224,12249,307,38.84521289728582,0.8507620077580214,2.1512159146368504,0.6175662856549025,42.46475710533559
54,99.838651294,110,110,110,4334,12572,323,31.85715596191585,1.1499118991196156,2.728966996073723,0.6651051808148623,36.40114003792405
56,100.13107349,115,115,115,4449,12907,335,32.02690416947007,0.7275720126926899,2.942826133221388,0.6654765456914902,36.36277886107564
59,100.52096748700001,106,106,106,4555,13210,303,46.46612401120365,0.7913010194897652,2.554158912971616,0.7166422437876463,50.528226187452674
60,100.71595159,106,106,106,4661,13518,308,27.420873986557126,0.643343897536397,2.4142281617969275,0.658723060041666,31.137169105932117
