frame_index,frame_timestamp_sec,num_input_points,num_valid_cells,num_nodes,num_edges,num_frontiers,t_parse_ms,t_emap_ms,t_local_ms,t_merge_ms,t_other_ms,t_graph_total_ms,t_frame_total_ms
490,108.708066985,43885,9284,884,7126,39,2.3861860390752554,3.079744055867195,9.508687071502209,2.150906017050147,5.5988088715821505,17.258401960134506,23.311291122809052
491,108.805542245,43868,9013,888,7237,39,2.3533948697149754,2.662493148818612,7.315100869163871,3.3436878584325314,6.307326257228851,16.966114984825253,22.666805190965533
492,108.903053255,43917,8309,888,7239,39,2.6372759602963924,2.864581998437643,6.846294039860368,3.1502058263868093,5.622423021122813,15.61892288736999,21.691578906029463
493,109.000488598,43961,7559,892,5464,47,3.1394760590046644,4.323452012613416,9.259651182219386,2.939591882750392,6.955497898161411,19.15474096313119,27.33744611032307
494,109.098008358,44193,7398,892,6623,39,2.5417981669306755,3.357494017109275,8.654258213937283,2.1046290639787912,6.641169777140021,17.400057055056095,24.41207109950483
495,109.195436951,44308,7809,895,7058,39,2.315534045919776,2.937999088317156,10.716898133978248,2.5881039910018444,6.168154766783118,19.47315689176321,25.399680016562343
496,109.292909961,44670,8735,899,7248,39,2.3894619662314653,2.882244996726513,10.269531980156898,2.180450828745961,7.852417416870594,20.302400225773454,26.102233910933137
497,109.390385096,44722,8871,901,7323,39,2.354036085307598,3.700766945257783,8.45561595633626,2.3179480340331793,6.371075054630637,17.144639045000076,23.760691983625293
498,109.487859147,44700,8624,903,7396,39,2.3564109578728676,1.6729109920561314,8.647094946354628,2.619583159685135,6.887159775942564,18.153837881982327,22.75824500247836
499,109.58533149,44854,8383,906,5930,46,2.3641549050807953,3.0143018811941147,6.7392929922789335,3.0825489666312933,6.3141691498458385,16.136011108756065,22.069797152653337
501,109.780279802,45113,8863,912,7363,40,2.9796769376844168,3.519487101584673,7.772918092086911,2.324039814993739,7.732733152806759,17.82969105988741,24.91452102549374
502,109.877752603,45207,9035,914,7546,40,2.3635041434317827,3.002219134941697,8.678623009473085,2.4753829929977655,6.3790499698370695,17.53305597230792,23.45656300894916
503,109.975227321,45243,8855,918,7656,40,2.331753959879279,2.7078979182988405,7.9968280624598265,2.759855007752776,6.581156747415662,17.337839817628264,22.93104911223054
504,110.072701331,45234,8243,920,7723,40,2.3845629766583443,6.431397050619125,9.113037027418613,2.5986330583691597,6.450222805142403,18.161892890930176,27.552227955311537
505,110.170173007,45200,7680,921,7751,40,2.441949909552932,2.8062518686056137,6.085500121116638,2.1697410847991705,8.494037901982665,16.749279107898474,22.60319492779672
506,110.2676486,45267,8138,922,5772,45,2.3680219892412424,2.742802957072854,9.096825961023569,2.763171913102269,5.529919173568487,17.389917047694325,23.043119115754962
507,110.365121569,45341,8355,925,7338,40,2.3838409688323736,2.879729960113764,6.780319847166538,3.4668990410864353,6.214811932295561,16.462030820548534,22.423790069296956
508,110.462595578,45186,8794,929,7667,40,2.374605042859912,2.986860927194357,8.634481113404036,2.197022084146738,5.941769806668162,16.773273004218936,22.685288917273283
509,110.560079588,45489,9123,932,7815,40,2.426540944725275,3.1762749422341585,10.99239313043654,3.552729031071067,7.384702796116471,21.929824957624078,28.174892999231815
510,110.657543431,45766,8816,933,7831,40,2.3308121599256992,2.8518878389149904,7.833059877157211,3.116773907095194,5.526404129341245,16.47623791359365,22.19926891848445
511,110.755016941,46031,8717,936,7917,40,2.451147884130478,3.009102074429393,10.162029881030321,2.6525049470365047,5.886507220566273,18.7010420486331,24.712693877518177
512,110.852490493,46193,8923,938,5869,45,2.3784812074154615,3.0491671059280634,6.281726993620396,3.7306430749595165,8.812292944639921,18.824663013219833,24.839882040396333
513,110.949965669,46234,9267,940,7573,40,2.3575129453092813,2.8426810167729855,8.259839843958616,2.060326049104333,9.287342196330428,19.607508089393377,25.37229796871543
514,111.04743797,46312,9424,943,7868,40,2.4163529742509127,3.2699911389499903,8.479922078549862,2.446418860927224,7.207578979432583,18.13391991890967,24.39523907378316
515,111.144913064,46318,8675,943,7896,40,2.412565052509308,2.8567658737301826,10.71570604108274,3.967585973441601,6.18230109103024,20.86559310555458,26.67061798274517
516,111.242387073,46341,8858,947,8005,40,2.3865571711212397,1.6647358424961567,11.716138105839491,2.1552639082074165,7.760835811495781,21.63223782554269,26.33351692929864
517,111.339860042,46325,8305,952,8113,40,2.3696450516581535,2.797535853460431,7.170089986175299,2.052751835435629,5.64910308457911,14.871944906190038,20.584156969562173
518,111.437332885,46413,8313,953,6012,47,2.370106056332588,4.6461960300803185,7.32073187828064,3.0002049170434475,7.22558400593698,17.546520801261067,25.126237189397216
519,111.534806519,46284,8735,955,7612,40,2.3955130018293858,4.984318045899272,7.558236131444573,2.010262105613947,7.603902602568269,17.17240083962679,25.357489939779043
520,111.632280946,46235,8676,958,7871,40,2.4392760824412107,2.916608937084675,8.521960116922855,1.9571930170059204,6.245228694751859,16.724381828680634,22.61990704573691
521,111.729754622,46113,8260,959,7936,40,2.4408188182860613,2.8878049924969673,6.65095797739923,3.7274269852787256,5.808732006698847,16.187116969376802,22.07438601180911
522,111.827228216,46109,7986,961,8030,40,2.398999873548746,2.839515218511224,8.78142612054944,2.2398019209504128,5.644744960591197,16.66597300209105,22.528435103595257
523,111.924702892,46132,8330,963,8116,40,2.3943320848047733,2.825758885592222,8.196150185540318,4.398602992296219,5.536522716283798,18.131275894120336,23.91316695138812
525,112.11964887,46196,9089,967,6398,52,3.0918270349502563,3.809369169175625,11.58857997506857,2.9486289713531733,9.775456041097641,24.312664987519383,31.863267067819834
526,112.217164213,46286,9085,970,7889,40,2.454885048791766,2.012307057157159,10.116816032677889,2.1334930788725615,6.161812925711274,18.412122037261724,23.441625060513616
527,112.314599598,46550,8451,971,8013,40,2.346180845052004,3.1187571585178375,8.346681948751211,2.2775321267545223,7.609362946823239,18.233577022328973,24.288860149681568
528,112.412071066,46715,8098,971,8075,40,2.425119047984481,3.1572398729622364,8.561264025047421,2.870492869988084,7.388718193396926,18.82047508843243,25.020318804308772
529,112.509583117,46905,8462,975,8195,40,2.3728611413389444,2.8565970715135336,7.664073957130313,3.3951441291719675,5.376232787966728,16.43545087426901,22.21862506121397
530,112.607017336,47031,9069,976,8227,40,2.9203658923506737,2.9687669593840837,8.023868082091212,2.1087070927023888,6.3439239747822285,16.47649914957583,23.056312929838896
531,112.704511804,47073,9247,978,6150,47,2.373222028836608,3.4217550419270992,7.6522319577634335,3.5220219288021326,6.345896981656551,17.520150868222117,23.88016600161791
532,112.80196598,46924,8940,979,7845,41,2.4073959793895483,3.4529329277575016,8.218382019549608,2.604174893349409,7.982460083439946,18.805016996338964,25.43693990446627
533,112.899439532,46962,8618,981,8099,41,2.391667105257511,1.8547109793871641,7.178755942732096,3.3856460358947515,9.410504018887877,19.974905997514725,24.789677001535892
534,112.996913333,47138,7901,981,8139,41,2.403449034318328,2.8799099382013083,7.448441116139293,5.525131011381745,5.642169853672385,18.615741981193423,24.459319189190865
535,113.094426843,47346,8105,981,8145,40,2.411364112049341,3.9229029789566994,6.938196020200849,1.9490579143166542,6.722392048686743,15.609645983204246,22.472030017524958
536,113.191861019,47490,8900,986,8239,40,2.3780108895152807,2.785384189337492,10.643561137840152,2.4128558579832315,5.722460802644491,18.778877798467875,24.52655485831201
537,113.289336321,47485,9206,988,6507,49,2.371016889810562,2.8848990332335234,8.932688971981406,2.6967478916049004,5.582107231020927,17.211544094607234,22.99516904167831
539,113.48428334,47657,7453,989,7759,44,2.5434100534766912,4.164383979514241,7.240220904350281,2.097055083140731,5.468073999509215,14.805349987000227,22.066100034862757
540,113.581758892,47690,7545,991,7920,44,2.361560007557273,3.987202886492014,7.040507160127163,2.713077934458852,6.471872795373201,16.225457889959216,23.151892004534602
541,113.67923036,47688,7817,992,7980,45,2.3585439193993807,2.6682738680392504,8.655620971694589,2.9771518893539906,6.1435881070792675,17.776360968127847,23.35696597583592
542,113.776704495,47623,8046,995,8118,43,2.4016147945076227,3.9986539632081985,7.676879176869988,2.1169830579310656,5.648239748552442,15.442101983353496,22.466829977929592
543,113.874224046,47668,8221,996,8164,43,2.3571618366986513,3.011175896972418,8.275920059531927,4.8833799082785845,6.026589078828692,19.185889046639204,25.12787003070116
544,113.971691931,47669,7673,996,5879,53,2.3954131174832582,3.6600609309971333,10.69643092341721,2.85588507540524,6.787201855331659,20.33951785415411,26.965840021148324
545,114.069124899,47626,6916,997,7460,44,2.6661900337785482,4.137853858992457,6.547484779730439,2.2094750311225653,7.524172076955438,16.281131887808442,23.632401134818792
546,114.166597201,47647,6446,997,7693,44,2.362932078540325,2.901761094108224,8.673113072291017,2.0891299936920404,5.4251039400696754,16.187347006052732,22.013711975887418
547,114.264072502,47676,6535,997,7780,44,2.3510209284722805,1.6455498989671469,6.264834897592664,1.9632440526038408,5.564485210925341,13.792564161121845,18.33166996948421
548,114.361546137,47597,7015,998,7820,43,2.410741988569498,3.239772981032729,8.679565042257309,2.0976669620722532,5.412290105596185,16.189522109925747,22.369919111952186
550,114.556494115,47754,5289,999,7832,44,2.3879399523139,3.797448007389903,7.426148978993297,2.199596958234906,6.164687918499112,15.790433855727315,22.542421938851476
551,114.653966791,47787,5165,1000,6004,50,2.371699083596468,2.7694329619407654,7.539862068369985,2.778060035780072,5.6932049337774515,16.01112703792751,21.68912417255342
552,114.751441634,47797,5409,1001,7113,46,2.3619611747562885,5.707944044843316,6.768909050151706,4.236279055476189,5.768576869741082,16.773764975368977,25.42044804431498
553,114.848914436,47736,6278,1002,7357,45,2.4047407787293196,2.9772832058370113,8.224953897297382,2.0805741660296917,7.085591787472367,17.39111985079944,23.493412183597684
554,114.946389029,47761,6802,1004,7528,46,2.348575973883271,3.366480814293027,6.468868115916848,2.493015956133604,6.1259649228304625,15.087848994880915,21.393791073933244
555,115.043861705,47787,6329,1005,7574,44,2.4335351772606373,3.0337378848344088,9.471758035942912,2.3868270218372345,5.963010946288705,17.82159600406885,23.84694293141365
556,115.141337298,47755,5579,1005,7574,44,2.3981179110705853,3.017597133293748,5.068266065791249,4.5165440533310175,7.959666894748807,17.544477013871074,23.55783199891448
557,115.238810517,47721,5020,1008,5794,51,2.386706881225109,2.7631521224975586,5.123810144141316,4.401558078825474,5.320006748661399,14.845374971628189,20.54184698499739
558,115.33628286,47725,5254,1008,6965,45,2.422525081783533,4.0684950072318316,6.981357000768185,3.018108895048499,7.993520237505436,17.99298613332212,25.035398080945015
559,115.43375687,47625,5788,1009,7264,44,2.3804958909749985,4.042315995320678,6.421708967536688,4.245517076924443,5.558863980695605,16.226090025156736,23.19410117343068
560,115.531231254,47563,6180,1009,7339,44,2.430227817967534,6.42661820165813,5.863193888217211,3.1195690389722586,7.717273896560073,16.700036823749542,26.1581689119339
561,115.628706222,47499,5910,1009,7369,44,2.4844801519066095,3.04621085524559,7.999602006748319,2.062499988824129,6.173996953293681,16.23609894886613,22.351333871483803
562,115.726178982,47430,4495,1010,7383,45,2.3522318806499243,2.876613987609744,6.778456037864089,2.2907170932739973,5.566149018704891,14.635322149842978,20.43102914467454
563,115.823652242,47317,4648,1011,5562,49,2.3604771122336388,3.5381719935685396,6.531805964186788,2.867136150598526,5.949435057118535,15.348377171903849,21.98965707793832
564,115.921126377,47350,5659,1013,6731,45,2.390665002167225,3.5819250624626875,6.223859032616019,2.077138051390648,5.460188956931233,13.7611860409379,20.289334934204817
565,116.018639845,47251,6598,1016,7132,43,2.3544570431113243,2.841118024662137,6.815256085246801,2.0176570396870375,5.663790041580796,14.496703166514635,20.23829915560782
566,116.116074605,47205,6921,1020,7284,44,2.3901942186057568,1.8219901248812675,8.231946965679526,2.078329911455512,5.82101522013545,16.13129209727049,20.923360949382186
567,116.213547323,47163,6681,1023,7364,44,2.301718108355999,2.9398719780147076,7.65753211453557,2.521849935874343,7.372619118541479,17.552001168951392,23.42213806696236
568,116.311021708,47171,6155,1024,7384,43,2.367050154134631,3.318781964480877,5.979791982099414,2.094330033287406,6.787282880395651,14.86140489578247,21.077929995954037
569,116.408495967,47099,5807,1026,6000,50,2.3761680349707603,2.8668357990682125,7.470441982150078,2.718578092753887,5.540970945730805,15.72999102063477,21.524115931242704
570,116.505968561,46963,5980,1027,7106,43,2.3383561056107283,3.2797178719192743,5.300129996612668,3.0208940152078867,6.809093989431858,15.130118001252413,21.289395866915584
571,116.603443112,46894,6722,1029,7254,43,2.442020922899246,3.646525088697672,6.380461854860187,2.929141977801919,6.32975809276104,15.639361925423145,22.274770075455308
572,116.700917455,46804,7096,1034,7381,44,2.369845053181052,3.1353288795799017,8.003690047189593,3.432474099099636,6.168685853481293,17.604849999770522,23.78852409310639
574,116.895862891,46689,6254,1034,7410,44,2.3774600122123957,4.190362989902496,5.814051954075694,2.158109098672867,9.147922042757273,17.120083095505834,24.24624003469944
575,116.993381068,46603,6399,1038,7520,44,2.4311698507517576,3.392148995772004,8.720972109586,2.7873169165104628,12.94056000187993,24.448849027976394,30.93928680755198
576,117.090852286,46512,6923,1042,5789,53,2.378973178565502,8.007366908714175,10.952930897474289,7.992108119651675,10.025033028796315,28.97007204592228,40.21432693116367
577,117.188284712,46485,7595,1045,7200,45,2.4242980871349573,1.6803550533950329,13.986066915094852,6.440303986892104,7.416210137307644,27.8425810392946,32.543390057981014
578,117.285758306,46392,7357,1047,7432,44,2.4214829318225384,2.8265598230063915,7.618729956448078,2.3231180384755135,5.417970009148121,15.359818004071712,21.145195933058858
579,117.383232149,46398,7413,1053,7577,43,2.4270920548588037,2.9690470546483994,6.567370845004916,2.0723389461636543,7.093927124515176,15.733636915683746,21.86051500029862
580,117.480705825,46370,7045,1054,7603,43,2.391695976257324,2.93335085734725,6.707343040034175,2.337665995582938,5.4684451315552,14.513454167172313,20.394911989569664
581,117.578179793,46394,7318,1054,7603,43,2.36710999161005,2.9619939159601927,7.222397951409221,2.283843932673335,5.401510046795011,14.907751930877566,20.766386995092034
582,117.675656845,46380,7342,1055,6224,51,2.440697979182005,1.8723339308053255,6.616343045607209,3.5632899962365627,7.377387955784798,17.55702099762857,22.49538293108344
583,117.773126938,46474,7347,1056,7343,43,2.311565913259983,2.915186109021306,7.479869993403554,2.1703720558434725,8.496201829984784,18.14644387923181,23.92606087960303
584,117.870637864,46549,6767,1056,7435,43,2.3467920254915953,3.7002749741077423,6.188221974298358,1.9261948764324188,5.386141128838062,13.500557979568839,20.073170075193048
585,117.968075541,46522,6223,1058,7486,43,2.7571909595280886,2.720833057537675,7.347552105784416,3.1565779354423285,5.307604093104601,15.811734134331346,21.847550990059972
586,118.065548801,46621,5867,1058,7486,43,2.408909145742655,2.9037247877568007,5.664601922035217,1.9085018429905176,5.561870289966464,13.134974054992199,19.013306125998497
588,118.260538195,46779,6934,1062,7599,43,3.1453368719667196,4.5415598433464766,7.743021938949823,3.438606159761548,6.500636925920844,17.682265024632215,25.94594215042889
589,118.35796983,46826,6662,1066,5834,49,3.1983370427042246,3.4914249554276466,7.011792855337262,3.310676198452711,7.041178876534104,17.363647930324078,24.62255395948887
590,118.455486756,46849,6338,1067,7119,43,2.4297169875353575,3.1301379203796387,9.04988800175488,2.7487240731716156,7.355616893619299,19.154228968545794,25.299792177975178
591,118.5529181,46856,6218,1067,7248,43,3.0828099697828293,4.130379995331168,7.4120331555604935,2.8947778046131134,5.927404155954719,16.234215116128325,24.107621051371098
592,118.650391401,46967,6317,1070,7394,43,2.38133710809052,1.7192279919981956,6.1286999844014645,2.6402620133012533,6.3515580259263515,15.12052002362907,19.840204156935215
593,118.747865286,46978,6738,1071,7484,43,2.372981049120426,3.583296900615096,9.514087112620473,2.1249069832265377,6.890225689858198,18.52921978570521,25.051797972992063
594,118.845338546,46934,7259,1073,7539,43,2.4546750355511904,3.07323201559484,7.409256882965565,2.7550358790904284,5.864257225766778,16.02854998782277,22.093981970101595
595,118.942812347,46963,7092,1074,5988,53,2.431781031191349,2.938259160146117,9.390165098011494,2.7104129549115896,7.149240933358669,19.249818986281753,25.21536499261856
596,119.040287565,46931,6872,1076,7248,44,2.3658680729568005,3.0878998804837465,6.39347592368722,2.5283831637352705,6.611823802813888,15.533682890236378,21.534324856474996
597,119.13776045,46996,6490,1076,7362,43,2.346691908314824,3.5070341546088457,6.523398915305734,2.668654080480337,6.663192063570023,15.855245059356093,22.25593593902886
599,119.332708803,47084,7463,1077,7446,44,3.0605888459831476,3.0644158832728863,9.008631110191345,2.1915819961577654,6.127297878265381,17.32751098461449,23.99397804401815
600,119.430181479,47010,7431,1079,7480,44,2.4180160835385323,3.2735271379351616,7.080713054165244,2.6035630144178867,7.226093905046582,16.910369973629713,23.24518607929349
601,119.527655906,47103,7266,1083,7548,46,2.3799750488251448,3.052623011171818,7.329758955165744,2.260530134662986,6.694240029901266,16.284529119729996,22.316768998280168
602,119.625149041,47051,7047,1086,6131,53,2.395543036982417,2.8913021087646484,7.198212901130319,5.118269938975573,5.5697530042380095,17.8862358443439,23.72080716304481
603,119.722602509,47273,7295,1088,7249,47,2.3595259990543127,2.798347966745496,6.7230830900371075,1.9965360406786203,5.566358799114823,14.285977929830551,19.970308057963848
604,119.820075769,47298,7956,1092,7444,47,2.706316066905856,2.974467119202018,8.03648098371923,2.646252978593111,6.003235932439566,16.685969894751906,22.92846399359405
605,119.917557862,47211,8068,1093,7499,46,2.3725908249616623,2.7945099864155054,9.028288070112467,2.7234070003032684,5.712741985917091,17.464437056332827,23.17754994146526
606,120.015025122,47165,7802,1095,7573,46,2.390744164586067,3.009101841598749,9.937138995155692,2.3930389434099197,5.804424174129963,18.134602112695575,24.080400122329593
607,120.112497715,47166,7338,1095,7573,46,2.6334591675549746,4.479994997382164,7.454192033037543,2.465684898197651,8.578765206038952,18.498642137274146,26.127290911972523
608,120.209970933,47015,7331,1097,6151,51,2.2974698804318905,2.8323610313236713,9.497486054897308,2.8639701195061207,5.628874991089106,17.990331165492535,23.67085311561823
609,120.307493276,47014,7434,1099,7297,46,2.372800838202238,3.103899070993066,6.610973039641976,2.947075990960002,5.563502898439765,15.121551929041743,21.161868004128337
610,120.404919661,46885,7676,1100,7439,46,2.3428150452673435,3.662033937871456,5.973089952021837,3.1675889622420073,11.670703068375587,20.811381982639432,27.410141890868545
611,120.502392837,46809,8195,1105,7569,46,2.4644630029797554,3.1761350110173225,7.940683048218489,2.1004921291023493,5.791407776996493,15.832582954317331,22.011888911947608
612,120.599866222,46725,8077,1106,7594,46,2.4205308873206377,3.1753031071275473,8.798417169600725,2.0057340152561665,5.76844671741128,16.57259790226817,22.74242602288723
613,120.697340023,46669,7819,1108,7641,47,2.386996988207102,3.535857889801264,6.488514831289649,2.442101016640663,8.203573059290648,17.13418890722096,23.614719044417143
615,120.89232646,46623,7970,1111,6177,59,2.350569935515523,3.7514320574700832,7.8724350314587355,2.932267962023616,8.22228891775012,19.02699191123247,25.82367300055921
616,120.989761261,46680,8515,1117,7501,45,2.466025995090604,4.737746901810169,10.277254972606897,2.1028961054980755,5.710989935323596,18.09114101342857,25.859841145575047
617,121.087235104,46596,8577,1119,7610,44,2.4574489798396826,3.4143601078540087,8.668504189699888,3.0885098967701197,7.3127178475260735,19.06973193399608,25.47785616479814
618,121.184709781,46485,8403,1121,7649,44,2.3646759800612926,2.933020005002618,7.509055081754923,3.3136720303446054,6.09762198291719,16.920349095016718,22.79661688953638
619,121.282182457,46500,8069,1121,7649,44,2.410411834716797,3.9141960442066193,8.089940994977951,2.1510859951376915,7.43879284709692,17.679819837212563,24.578651878982782
620,121.379657467,46522,7815,1122,7671,44,2.385905012488365,2.8330220375210047,7.551523158326745,2.004070905968547,6.438170792534947,15.99376485683024,21.74696186557412
621,121.477131018,46566,8055,1123,6223,51,2.3910049349069595,2.762821037322283,11.159396963194013,2.8087871614843607,6.086771842092276,20.05495596677065,25.776244001463056
622,121.574613528,46354,8345,1124,7405,45,2.705153077840805,3.8534430786967278,7.029966916888952,1.9849149975925684,6.567853270098567,15.582735184580088,22.732847137376666
623,121.672077455,46358,8580,1124,7491,46,2.3956240620464087,2.836609026417136,8.762930985540152,2.0750940311700106,6.276518106460571,17.114543123170733,22.89934898726642
624,121.769600131,46204,8385,1126,7557,46,2.3827790282666683,3.5640511196106672,8.52068793028593,2.617579186335206,8.594634709879756,19.732901826500893,26.244370033964515
625,121.867051391,45968,7848,1127,7613,46,2.5191449094563723,3.9286029059439898,10.134177980944514,2.151296939700842,6.8311241921037436,19.1165991127491,26.11918607726693
626,121.964498984,45895,7374,1128,7639,46,2.349176909774542,2.829174976795912,8.09107394888997,2.1687590051442385,6.192460190504789,16.452293144539,22.17151806689799
627,122.061974327,45757,7411,1128,6090,55,2.376026939600706,1.6698450781404972,8.310132892802358,2.4977850262075663,6.7107712384313345,17.51868915744126,22.182977991178632
628,122.159448004,45675,7796,1130,7325,47,2.4230550043284893,5.210431991145015,7.624120218679309,2.8271819464862347,5.685009993612766,16.13631215877831,24.32897500693798
629,122.256920263,45542,8066,1131,7450,46,2.3607690818607807,1.6612100880593061,7.9011679627001286,2.0286361686885357,6.849050056189299,16.778854187577963,21.380848018452525
630,122.354395523,45495,7395,1133,7509,46,2.3832109291106462,3.5897791385650635,6.584253162145615,2.0933079067617655,7.832329021766782,16.509890090674162,23.151010973379016
631,122.451868991,45299,7520,1133,7511,46,2.3619208950549364,3.344148863106966,7.183986017480493,2.701777033507824,8.241844829171896,18.127607880160213,24.37642402946949
632,122.549341376,45177,7942,1136,7586,45,2.3654180113226175,3.4940089099109173,8.389452006667852,2.895809942856431,6.294782040640712,17.580043990164995,23.988889064639807
633,122.646815594,45003,8186,1137,6143,54,2.37537594512105,2.9520350508391857,6.297506857663393,4.188448889181018,5.509151378646493,15.995107125490904,21.889940137043595
634,122.744290312,44999,8807,1142,7513,45,2.396354917436838,2.89979693479836,6.41724094748497,2.5782061275094748,7.468037074431777,16.463484149426222,22.321107098832726
635,122.841802614,44824,8774,1144,7601,44,2.4324029218405485,2.8416390996426344,10.20312705077231,2.0404790993779898,6.073045777156949,18.316651927307248,24.127288023009896
636,122.939277874,44751,8402,1146,7658,44,2.4215220473706722,3.639611881226301,7.187683135271072,2.04079900868237,8.421873906627297,17.65035605058074,24.305921979248524
637,123.036710467,44630,8118,1148,7713,45,2.3697649594396353,2.8483609203249216,6.956399884074926,1.9926100503653288,7.563275983557105,16.51228591799736,22.264400962740183
638,123.134183935,44552,8177,1148,7714,45,2.387317828834057,1.6936089377850294,7.5298938900232315,3.2443220261484385,5.995872197672725,16.770088113844395,21.37467614375055
640,123.329132829,44373,8460,1151,6248,57,2.5010909885168076,3.760718973353505,10.263670003041625,2.8441729955375195,7.28743989020586,20.395282888785005,27.29629911482334
641,123.426606298,44391,8148,1152,7389,46,2.4053319357335567,3.78976296633482,6.447708001360297,2.502243034541607,7.17040104791522,16.120352083817124,22.9168520309031
642,123.524079932,44312,7719,1152,7517,46,2.8468179516494274,3.4325439482927322,7.060264004394412,3.7137209437787533,5.951720057055354,16.72570500522852,23.591415025293827
643,123.621552901,44302,7692,1153,7541,45,2.4308189749717712,4.394595045596361,6.983170052990317,2.114257076755166,5.873963935300708,14.971391065046191,22.355420980602503
644,123.71902641,44287,7825,1154,7572,45,2.4424009025096893,2.7986278291791677,7.027623010799289,3.623242024332285,5.729723954573274,16.380588989704847,22.15237100608647
645,123.816501212,44128,8338,1159,7680,45,2.3974678479135036,3.1057531014084816,10.972966905683279,2.1624478977173567,6.758599309250712,19.894014112651348,25.962221901863813
646,123.913974263,44114,8451,1159,6413,55,3.037205198779702,3.4771179780364037,6.384289124980569,3.416473977267742,6.427750922739506,16.228514024987817,23.295741993933916
647,124.011448565,44016,8145,1161,7501,45,2.326394198462367,4.368877038359642,6.143638864159584,2.23816791549325,6.856664316728711,15.238471096381545,22.479713894426823
648,124.108922241,44037,7653,1162,7577,46,2.451799111440778,4.005808150395751,7.468899013474584,2.4388248566538095,5.668318131938577,15.57604200206697,22.57586386986077
649,124.206396751,44192,7539,1163,7625,46,2.3856949992477894,2.9450419824570417,6.719646044075489,4.202716052532196,5.599630996584892,16.521993093192577,22.385818185284734
650,124.303870011,44274,7869,1166,7653,46,2.3921269457787275,2.878307132050395,7.001203019171953,1.9365351181477308,6.730296881869435,15.66803501918912,21.468129940330982
651,124.401380479,44224,8780,1170,7741,45,2.4074758403003216,2.86599388346076,7.069913204759359,3.1394248362630606,5.701560759916902,15.910898800939322,21.71803917735815
652,124.498855322,44187,8715,1177,6349,55,2.465824829414487,3.2446528784930706,7.249617949128151,3.7972370628267527,6.82654813863337,17.873403150588274,24.21491197310388
653,124.596291082,44194,8039,1177,7547,46,2.3720299359411,3.5459769424051046,6.5636548679322,4.00565704330802,6.622525164857507,17.191837076097727,23.64984410814941
654,124.693765008,44153,8163,1178,7658,45,2.434325870126486,3.3205251675099134,8.263266179710627,2.3435659240931273,6.031388882547617,16.63822098635137,23.00418494269252
655,124.791242143,44254,8636,1182,7771,46,2.3487659636884928,1.7040690872818232,8.449114160612226,2.433354966342449,5.680229747667909,16.562698874622583,21.145355887711048
656,124.888752695,44150,9239,1188,7867,47,2.380595076829195,3.11998906545341,6.553785875439644,3.2625459134578705,6.696634227409959,16.512966016307473,22.598576033487916
657,124.986186246,44174,9752,1194,7994,46,2.3972869385033846,2.933591138571501,9.416723856702447,2.1660239435732365,6.199163151904941,17.781910952180624,23.69265491142869
658,125.083660381,44124,9611,1196,6514,54,2.318659098818898,2.9004591051489115,6.7327311262488365,2.580188913270831,6.238135742023587,15.551055781543255,21.300375927239656
659,125.181134224,44120,9368,1197,7806,48,2.3356820456683636,2.683542901650071,7.74404383264482,2.02200491912663,6.290363147854805,16.056411899626255,21.69177890755236
660,125.2786069,44017,8950,1200,7949,47,2.6976389344781637,3.2023440580815077,7.639477960765362,3.5115720238536596,6.529340986162424,17.680390970781446,24.124552961438894
662,125.473594128,44023,9886,1207,8081,47,2.827421994879842,3.315255045890808,8.350468939170241,3.300888929516077,6.731458008289337,18.382815876975656,25.097243022173643
663,125.57102768,43912,9620,1211,8179,47,2.3668999783694744,3.017607843503356,7.787745911628008,2.349267015233636,7.0404671132564545,17.1774800401181,23.103972198441625
664,125.668501523,43819,9010,1214,8235,49,2.358524827286601,3.2816720195114613,7.859450066462159,4.354570060968399,6.938685895875096,19.152706023305655,25.345898931846023
665,125.765976116,43742,8666,1214,6729,54,2.3885900154709816,3.7235890049487352,7.427881937474012,2.807134063914418,6.9458510261029005,17.18086702749133,23.847384145483375
666,125.863449792,43869,8901,1216,7910,49,2.3363830987364054,2.7733310125768185,6.808974081650376,5.649754079058766,6.704998668283224,19.163726828992367,24.79591895826161
667,125.960923302,43716,9354,1220,8162,50,2.39174603484571,3.0754259787499905,7.455372950062156,2.7353500481694937,6.607035873457789,16.79775887168944,22.836741991341114
668,126.058398145,43568,9259,1224,8246,49,2.3583839647471905,2.9554020147770643,6.59519387409091,2.1161509212106466,6.201837211847305,14.913182007148862,20.772207994014025
669,126.155871739,43577,8691,1227,8315,51,2.3255429696291685,3.0495179817080498,7.809857139363885,3.0662391800433397,5.85932657122612,16.735422890633345,22.675320971757174
670,126.25334404,43507,8244,1228,8344,51,2.3537061642855406,2.848271047696471,7.760804845020175,2.0259320735931396,6.534881191328168,16.321618109941483,22.065248107537627
671,126.350818633,43489,8635,1229,6708,59,2.3409409914165735,2.8764440212398767,10.580894071608782,2.762590069323778,5.568863824009895,18.912347964942455,24.656637804582715
672,126.448292351,43585,9498,1235,8165,52,2.3676310665905476,2.8785180766135454,7.1139950305223465,3.1137377955019474,6.290484219789505,16.5182170458138,22.29417604394257
673,126.545767319,43365,9935,1236,8276,50,2.5269100442528725,2.3877990897744894,7.792014162987471,1.9971581641584635,7.2312436532229185,17.020415980368853,22.679727990180254
