frame_index,frame_timestamp_sec,num_local_nodes_pre,num_local_nodes_kept,num_new_nodes,num_nodes,num_edges,num_new_edges,t_inference_ms,t_merge_ms,t_edges_ms,t_other_ms,t_frame_total_ms
53,67.769821947,323,22,6,156,517,8,16.071117017418146,0.5755070596933365,0.7102999370545149,0.6767578888684511,18.03368190303445
54,67.86729479,317,26,2,158,529,12,17.28958892636001,1.3566298875957727,1.0094698518514633,0.646000262349844,20.30168892815709
55,67.9647688,314,26,4,162,536,7,16.14754111506045,4.673029063269496,0.9738439694046974,0.7807807996869087,22.57519494742155
56,68.062242226,312,27,1,163,546,10,18.72582803480327,0.6461101584136486,3.3220199402421713,0.6576208397746086,23.3515789732337
57,68.159715361,313,24,3,166,556,10,18.639767076820135,0.6004439201205969,0.8416359778493643,0.6553770508617163,20.737224025651813
58,68.257190412,310,19,4,170,564,8,23.465211037546396,1.2859981507062912,0.7554339244961739,1.5487386845052242,27.055381797254086
59,68.354663964,307,20,0,170,564,0,15.249138930812478,0.525785144418478,10.94933901913464,0.689258798956871,27.413521893322468
60,68.452137182,324,27,5,175,578,14,19.636342069134116,1.0420212056487799,1.0057431645691395,0.6748226005584002,22.358929039910436
61,68.549610983,322,24,4,179,587,9,16.8115240521729,0.6015261169523001,0.7441130001097918,0.6536226719617844,18.810785841196775
62,68.647085702,320,23,6,185,603,16,16.638380009680986,0.7051599677652121,4.544427851215005,4.617054248228669,26.505022076889873
63,68.74456817,312,35,8,193,656,53,16.005644807592034,0.5699468310922384,0.8383090607821941,0.6095923017710447,18.02349300123751
64,68.842074971,313,23,9,202,672,16,18.195044016465545,0.7256390526890755,1.7477518413215876,0.6541351322084665,21.322570042684674
65,68.939543981,326,30,3,205,679,7,16.399442916736007,0.6346188019961119,0.8104578591883183,0.7007503882050514,18.54526996612549
66,69.036978991,327,33,3,208,694,15,16.331183956936002,0.5668310914188623,0.8386699482798576,0.6475341506302357,18.384219147264957
67,69.134454292,334,32,6,214,714,20,21.677935030311346,1.1480690445750952,0.8947760798037052,0.6760647520422935,24.39684490673244
68,69.231927302,334,26,3,217,718,4,16.003541881218553,0.5952850915491581,0.9294699411839247,0.6364809814840555,18.16477789543569
69,69.329400895,325,24,3,220,730,12,16.946857096627355,0.8453030604869127,0.7663650903850794,0.696543836966157,19.255069084465504
70,69.426895613,325,25,1,221,733,3,16.257717041298747,0.6468810606747866,1.0039489716291428,0.773387961089611,18.681935034692287
71,69.524347706,337,30,6,227,756,23,16.65491098538041,0.9513820987194777,1.5339308883994818,0.7060309872031212,19.84625495970249
72,69.621862966,345,34,7,234,783,27,16.719442093744874,0.5691649857908487,0.7940959185361862,0.7461369968950748,18.828839994966984
73,69.719295434,334,27,2,236,791,8,16.52605994604528,0.5674620624631643,0.7494529709219933,0.6237579509615898,18.466732930392027
74,69.816771319,339,26,3,239,797,6,16.36244310066104,0.7485519163310528,0.7536509074270725,0.926584005355835,18.791229929775
75,69.914250121,335,27,5,244,809,12,15.708058141171932,0.5671018734574318,0.7544818799942732,0.6185681559145451,17.648210050538182
76,70.011761464,336,33,1,245,813,4,16.727808164432645,0.6325040012598038,0.8171601220965385,0.6634718738496304,18.840944161638618
77,70.109190598,331,27,8,253,841,28,17.2062530182302,0.6709159351885319,0.7979739457368851,0.6359012331813574,19.311044132336974
78,70.20666815,325,29,6,259,853,12,15.738375019282103,0.6161639466881752,0.8561629801988602,0.6540531758219004,17.86475512199104
79,70.304185868,337,31,2,261,864,11,16.093058977276087,0.6219849456101656,0.8193938992917538,0.6725082639604807,18.206946086138487
80,70.401613086,331,27,1,262,875,11,18.03062716498971,0.555198872461915,0.7971420418471098,0.628035981208086,20.01100406050682
81,70.499085429,349,23,2,264,882,7,16.96423999965191,0.6198710761964321,0.7351459935307503,0.6321829278022051,18.951439997181296
82,70.596559314,331,27,1,265,882,0,16.635755077004433,0.6294690538197756,0.7910910062491894,0.6451779045164585,18.701493041589856
83,70.694033366,337,21,3,268,889,7,16.336715081706643,0.6588241085410118,0.7339240983128548,0.6673387251794338,18.396802013739944
84,70.791506209,342,23,2,270,894,5,17.35735614784062,0.6160938646644354,0.84699597209692,0.6644430104643106,19.484888995066285
85,70.888980468,349,26,2,272,899,5,16.954752150923014,0.5621821619570255,0.9473031386733055,0.6331056356430054,19.09734308719635
86,70.98645652,341,29,4,276,912,13,17.05056196078658,0.84512191824615,1.3448679819703102,0.697295181453228,19.93784704245627
87,71.083928821,346,31,4,280,930,18,16.987493028864264,0.5654790438711643,1.4104300644248724,0.6655158940702677,19.62891803123057
88,71.181401914,338,34,2,282,944,14,16.999867046251893,0.557824969291687,0.8312868885695934,0.651148147881031,19.040127051994205
89,71.278921799,335,25,1,283,946,2,19.356679171323776,0.6155120208859444,0.7414589636027813,0.7055299356579781,21.41918009147048
90,71.376350226,331,25,4,287,954,8,16.544984886422753,0.5521441344171762,1.3477739412337542,0.6270231679081917,19.071926129981875
91,71.473824111,342,28,4,291,967,13,16.628741985186934,0.713445944711566,0.8437300566583872,0.6535521242767572,18.839470110833645
92,71.571310704,336,25,4,295,984,17,16.13988704048097,0.6141399499028921,0.7042489014565945,0.6233660969883204,18.08164198882878
93,71.66877288,342,23,6,301,994,10,16.78573596291244,0.6346791051328182,0.7073648739606142,1.0434321593493223,19.171212101355195
94,71.766244348,335,28,1,302,1003,9,16.016025096178055,0.5469440948218107,0.7764731999486685,0.6341866683214903,17.973629059270024
95,71.863717733,330,26,3,305,1014,11,16.3321269210428,0.5731829442083836,0.8025621064007282,0.6850031204521656,18.392875092104077
96,71.961192201,323,26,3,308,1030,16,15.832240227609873,0.5803669337183237,0.775802880525589,0.6418218836188316,17.830231925472617
97,72.058665169,341,31,4,312,1037,7,16.67102100327611,0.5548689514398575,0.8411852177232504,0.6326439324766397,18.699719104915857
98,72.156138721,336,27,3,315,1047,10,15.919051831588149,0.5498388782143593,0.7581489626318216,0.624591251835227,17.851630924269557
99,72.253624522,345,32,6,321,1061,14,17.860556952655315,0.5867988802492619,2.197585068643093,0.6109739188104868,21.255914820358157
100,72.35108799,334,27,2,323,1064,3,16.86820015311241,0.5594280082732439,0.8061889093369246,0.974002992734313,19.207820063456893
101,72.44856075,345,25,4,327,1076,12,16.004513017833233,0.5774309393018484,0.7517270278185606,0.6272548343986273,17.96092581935227
102,72.54607576,336,20,0,327,1083,7,16.46302081644535,0.49578817561268806,0.7121730595827103,0.6338970270007849,18.304879078641534
103,72.643516353,328,25,0,327,1085,2,15.775715000927448,0.5103959701955318,0.8054370991885662,0.6381040439009666,17.729652114212513
104,72.740981988,339,26,7,334,1102,17,16.619244124740362,1.7003030516207218,0.7605841383337975,0.8756187744438648,19.955750089138746
105,72.838456789,336,29,4,338,1123,21,15.712396008893847,0.6024378817528486,0.8081530686467886,0.6226561963558197,17.745643155649304
106,72.935929299,334,28,2,340,1126,3,16.268386971205473,0.6103429477661848,0.8003679104149342,0.6744631100445986,18.35356093943119
108,73.130876777,289,27,4,344,1136,10,14.598770998418331,0.5820298101752996,0.8107780013233423,0.6707862485200167,16.66236505843699
109,73.22835212,273,33,7,351,1165,29,14.147286070510745,0.5902049597352743,0.8356738835573196,0.6439762655645609,16.2171411793679
110,73.325825047,279,28,3,354,1174,9,15.244981041178107,0.5619518924504519,0.7651927880942822,0.6383652798831463,17.210491001605988
111,73.423299515,285,30,5,359,1185,11,15.292921103537083,0.5771799478679895,0.7917319890111685,0.6461699958890676,17.30800303630531
112,73.520772941,268,27,4,363,1195,10,13.690682128071785,0.5642871838063002,1.7178768757730722,0.6362989079207182,16.609145095571876
113,73.618246576,272,23,5,368,1204,9,14.245520113036036,0.719096977263689,0.8574849925935268,0.633245101198554,16.455347184091806
114,73.715719919,312,32,13,381,1248,44,16.25019288621843,0.5829108413308859,0.8517641108483076,0.6600560154765844,18.344923853874207
115,73.813193637,342,29,6,387,1272,24,16.72073407098651,0.6250201258808374,0.7948379497975111,0.6678197532892227,18.80841189995408
116,73.910666605,344,29,3,390,1295,23,17.64894090592861,0.612115953117609,0.8099970873445272,0.7125639822334051,19.783617928624153
117,74.008139449,339,32,3,393,1298,3,16.635144129395485,0.568535178899765,0.8172299712896347,0.6296178326010704,18.650527112185955
118,74.105614333,348,33,6,399,1323,25,16.184830805286765,0.602558022364974,0.8399928919970989,0.6551153492182493,18.282497068867087
119,74.203088635,349,34,4,403,1335,12,16.121090855449438,0.5512319039553404,1.0293470695614815,0.6134891882538795,18.31515901722014
120,74.300562645,341,34,2,405,1342,7,16.0007958766073,0.5591369699686766,0.7939061615616083,0.6296189967542887,17.983458004891872
121,74.398035029,351,35,6,411,1366,24,17.64527498744428,0.5988010670989752,0.8093949873000383,0.64701191149652,19.700482953339815
122,74.495509456,343,35,4,415,1376,10,15.852328157052398,0.579295214265585,0.8058079984039068,0.6562885828316212,17.89371995255351
123,74.592982716,345,39,4,419,1390,14,16.381048131734133,0.6172060966491699,0.863006105646491,0.6288357544690371,18.49009608849883
124,74.690459767,351,36,2,421,1402,12,16.998524079099298,0.7784180343151093,1.8250970169901848,0.6602047942578793,20.26224392466247
125,74.787930694,349,30,1,422,1410,8,16.450787894427776,0.5995430983603001,0.9976881556212902,0.6418917328119278,18.689910881221294
126,74.885404245,348,29,3,425,1421,11,16.940725967288017,0.5827308632433414,0.9718199726194143,0.7810511160641909,19.276327919214964
127,74.982878921,344,31,3,428,1428,7,16.82224404066801,0.6333261262625456,0.8538688998669386,0.6416200194507837,18.95105908624828
128,75.080352723,350,29,5,433,1438,10,16.459274105727673,1.3800740707665682,0.8637970313429832,0.7577687501907349,19.46091395802796
129,75.177825524,345,30,7,440,1466,28,15.863840002566576,0.6172950379550457,0.8416359778493643,0.6401780992746353,17.96294911764562
130,75.275338409,363,32,1,441,1469,3,17.295589903369546,0.6078081205487251,0.8464050479233265,0.659584067761898,19.409387139603496
131,75.372774127,350,33,5,446,1490,21,16.32202696055174,0.5992818623781204,0.8426380809396505,0.6399780977517366,18.403925001621246
132,75.470246804,357,32,5,451,1498,8,18.008143873885274,0.5975589156150818,0.7682980503886938,0.910996226593852,20.2849970664829
133,75.567758855,358,29,4,455,1504,6,16.105301212519407,0.5604689940810204,0.7519279606640339,0.6100628525018692,18.02776101976633
134,75.665232698,357,28,2,457,1514,10,16.93711895495653,0.5586259067058563,0.7978230714797974,0.6843812298029661,18.97794916294515
135,75.762668166,352,36,5,462,1535,21,17.013122094795108,0.7749709766358137,1.0189469903707504,1.04487594217062,19.851916003972292
136,75.860142593,352,35,3,465,1551,16,17.03476207330823,0.5991519428789616,0.8119810372591019,0.6485930643975735,19.094488117843866
137,75.957615561,355,35,3,468,1555,4,16.78434293717146,1.5906980261206627,0.7742000743746758,0.7618858944624662,19.911126932129264
138,76.055089488,354,39,5,473,1568,13,16.49527088738978,0.874167075380683,1.1734769213944674,0.6718381773680449,19.214753061532974
139,76.152566497,368,34,3,476,1577,9,17.24042696878314,0.5881411489099264,0.8182020392268896,0.66237966530025,19.309149822220206
140,76.250046549,366,33,8,484,1594,17,17.38824392668903,0.6895607803016901,0.7949979044497013,0.9926585480570793,19.8654611594975
141,76.347509892,358,37,4,488,1603,9,16.853641951456666,0.6603060755878687,0.8874021004885435,0.670695910230279,19.072046037763357
142,76.445005902,357,31,2,490,1616,13,17.92267384007573,0.6546459626406431,0.8105479646474123,1.078157452866435,20.46602522023022
144,76.639932421,348,30,2,492,1624,8,17.00310199521482,0.5937309470027685,0.7540020160377026,0.6303009577095509,18.981135915964842
145,76.737404973,344,33,2,494,1630,6,17.191574908792973,0.7291650399565697,0.8495908696204424,0.6644141394644976,19.434744957834482
146,76.834879733,351,30,2,496,1640,10,16.468781977891922,0.577791128307581,0.7826150394976139,0.6314530037343502,18.460641149431467
147,76.932352492,340,35,5,501,1659,19,19.13283998146653,0.6933179683983326,0.9830701164901257,0.7067830301821232,21.516011096537113
148,77.029826627,345,32,8,509,1683,24,16.23593596741557,0.5844440311193466,0.8142439182847738,0.7309999782592058,18.365623895078897
149,77.127301262,342,34,0,509,1685,2,16.391276847571135,0.5282789934426546,0.9354709181934595,0.7026060484349728,18.55763280764222
150,77.22477498,343,29,3,512,1698,13,16.619113041087985,0.5572938825935125,0.7773148827254772,0.6193702574819326,18.573092063888907
151,77.322248115,340,27,2,514,1709,11,16.21424499899149,0.5988709162920713,1.4354279264807701,0.6948311347514391,18.94337497651577
152,77.419723125,358,26,3,517,1719,10,16.60194108262658,0.6758049130439758,0.8529871702194214,0.6695238407701254,18.800257006660104
153,77.517196759,345,29,4,521,1728,9,16.869913088157773,0.911938026547432,1.2863681185990572,0.6425927858799696,19.71081201918423
154,77.614670061,331,28,1,522,1736,8,16.028717858716846,0.6267230492085218,0.8320980705320835,0.6533639971166849,18.140902975574136
155,77.712143654,327,30,4,526,1741,5,16.4890899322927,0.6529530510306358,0.8051171898841858,0.9168959222733974,18.86405609548092
156,77.809616997,345,20,1,527,1746,5,16.30614697933197,0.579815823584795,0.713936984539032,0.6239882204681635,18.22388800792396
157,77.907091882,333,26,6,533,1760,14,16.13147114403546,0.5676830187439919,0.7620169781148434,0.615712022408843,18.076883163303137
158,78.004564225,336,26,4,537,1777,17,16.559661831706762,0.5914270877838135,0.8351930882781744,0.6274459883570671,18.613727996125817
159,78.102050443,335,25,0,537,1779,2,16.878940165042877,0.48732198774814606,0.7337229326367378,0.6305009592324495,18.73048604466021
160,78.199511495,342,25,4,541,1792,13,15.87925897911191,0.5715901497751474,0.6897309795022011,0.6198298651725054,17.760409973561764
161,78.296986171,331,24,1,542,1795,3,17.276514088734984,0.5637160502374172,0.7219621911644936,0.6351375486701727,19.197329878807068
162,78.394512223,339,23,3,545,1805,10,16.43763412721455,0.5686450749635696,0.7122440729290247,0.6194387096911669,18.337961984798312
163,78.491933857,338,26,2,547,1812,7,15.910486923530698,0.5632650572806597,0.8029930759221315,0.6157117895781994,17.89245684631169
164,78.58940695,345,26,3,550,1821,9,16.45129988901317,0.5676120053976774,0.8034440688788891,0.6142898928374052,18.436645856127143
165,78.686880127,343,28,1,551,1832,11,16.074124025180936,0.583983026444912,0.7667150348424911,0.6176859606057405,18.04250804707408
166,78.784355012,338,20,2,553,1838,6,15.907532069832087,0.7447940297424793,0.6920259911566973,0.6319719832390547,17.976324073970318
168,78.979302281,346,25,5,558,1850,12,16.195541014894843,0.5891029722988605,0.7337341085076332,0.6445457693189383,18.162923865020275
169,79.076777374,353,29,6,564,1873,23,16.055257990956306,0.565909082069993,0.8490490727126598,0.7622179109603167,18.232434056699276
170,79.174248843,333,27,3,567,1882,9,15.80728404223919,0.5937421228736639,0.846365001052618,0.6527297664433718,17.900120932608843
171,79.271722602,335,37,4,571,1895,13,15.765295131132007,0.5805969703942537,0.8494798094034195,0.6269640289247036,17.822335939854383
172,79.369197071,327,28,2,573,1901,6,15.51625900901854,0.6226759869605303,0.7841680198907852,0.6455180700868368,17.568621085956693
173,79.466670914,346,29,0,573,1914,13,17.300199018791318,1.1561850551515818,0.9964259807020426,0.8721810299903154,20.324991084635258
174,79.564147382,325,24,5,578,1922,8,16.008130041882396,0.5957558751106262,0.6792808417230844,0.6745820865035057,17.957748845219612
175,79.661618017,324,23,4,582,1929,7,16.20076014660299,0.6000332068651915,0.7230429910123348,0.6542657501995564,18.17810209468007
176,79.759092151,326,20,2,584,1932,3,15.765065094456077,0.5500700790435076,0.6896308623254299,0.7331420201808214,17.737908056005836
177,79.856567411,330,22,5,589,1942,10,16.238630982115865,0.5758379120379686,0.7201980333775282,0.6501080933958292,18.18477502092719
178,79.954040088,336,25,1,590,1949,7,16.06692001223564,0.5901949480175972,0.7431209087371826,0.6498862057924271,18.05012207478285
179,80.051513806,312,22,9,599,1969,20,15.461907023563981,0.5689549725502729,1.0187369771301746,0.670204870402813,17.71980384364724
180,80.148987316,309,18,1,600,1970,1,16.49229507893324,0.6369419861584902,0.7350258529186249,0.8170309010893106,18.681293819099665
181,80.246460409,313,16,0,600,1975,5,15.459501883015037,1.1906989384442568,1.0924148373305798,0.7033974397927523,18.446013098582625
182,80.343972752,304,18,0,600,1977,2,14.940371038392186,0.4799282178282738,0.7365688215941191,0.6326937582343817,16.78956183604896
183,80.441408512,294,16,1,601,1980,3,14.924531104043126,0.5803471431136131,0.7154399063438177,0.7282719016075134,16.94859005510807
184,80.538882313,289,21,2,603,1984,4,15.068360138684511,0.6933179683983326,0.7256788667291403,1.2064881157130003,17.693845089524984
185,80.636356573,279,21,4,607,1992,8,13.707332080230117,0.5800859071314335,0.7289750501513481,0.6627198308706284,15.679112868383527
187,80.831306801,223,16,2,609,1999,7,12.215589173138142,0.6061249878257513,0.6686009000986814,0.6363228894770145,14.126637950539589
188,80.928780227,211,17,1,610,2003,4,11.393601074814796,0.6004441529512405,0.7155491039156914,0.661968719214201,13.37156305089593
189,81.026253445,218,13,1,611,2006,3,12.773352907970548,1.0198191739618778,0.742610078305006,0.6756058428436518,15.211388003081083
190,81.123725288,220,14,2,613,2008,2,12.137794168666005,0.6166747771203518,0.6906830240041018,0.6427131593227386,14.087865129113197
191,81.221197423,219,13,1,614,2016,8,14.05943208374083,0.7146981079131365,0.6895200349390507,0.6784999277442694,16.142150154337287
192,81.318671766,227,10,0,614,2017,1,12.585602002218366,0.5621120799332857,0.685954000800848,0.6617300678044558,14.495398150756955
193,81.416145568,256,9,0,614,2020,3,14.034664956852794,0.5067989695817232,0.6828589830547571,0.650336965918541,15.874659875407815
194,81.513620244,254,10,3,617,2026,6,14.114364050328732,0.5848950240761042,0.6662867963314056,0.6660381332039833,16.031584003940225
195,81.611082296,274,14,2,619,2034,8,13.73487408272922,0.6023680325597525,0.6672500167042017,0.9811348281800747,15.98562696017325
196,81.708556431,273,15,2,621,2041,7,15.288232127204537,0.8354340679943562,0.9433561936020851,0.8815096225589514,17.94853201135993
197,81.806030399,267,10,1,622,2046,5,13.856822159141302,0.573975034058094,0.6967340596020222,0.6605468224734068,15.788078075274825
198,81.903503033,275,7,0,622,2046,0,14.238616917282343,0.5436770152300596,0.7425500079989433,0.6611780263483524,16.1860219668597
199,82.00096896,278,12,4,626,2056,10,13.815745012834668,0.6151918787509203,0.6842911243438721,0.6460500881075859,15.761278104037046
200,82.098449386,282,11,0,626,2061,5,14.48410702869296,0.48996787518262863,0.6962839979678392,0.6298772059381008,16.30023610778153
201,82.195914188,303,9,0,626,2063,2,15.637246193364263,0.4951469600200653,0.6874168757349253,0.6562978960573673,17.47610792517662
202,82.293399656,294,9,1,627,2066,3,14.618769055232406,0.5750870332121849,0.7112720049917698,0.6843297742307186,16.58945786766708
204,82.488324926,279,10,2,629,2073,7,13.867862056940794,0.5790740251541138,0.6537239532917738,0.639206962659955,15.739866998046637
205,82.585842935,296,8,1,630,2074,1,15.046579064801335,0.6149520631879568,0.7157500367611647,0.646048691123724,17.02332985587418
206,82.683273445,270,10,2,632,2082,8,14.301635092124343,0.6399690173566341,0.7462569046765566,0.6487229838967323,16.336583998054266
207,82.780746038,277,14,0,632,2088,6,15.385994920507073,0.6171250715851784,0.769119942560792,0.7948479615151882,17.567087896168232
208,82.878265923,273,13,1,633,2092,4,13.40897404588759,0.5575839895755053,0.6810859777033329,0.611183000728488,15.258827013894916
209,82.975694058,251,11,1,634,2094,2,12.917163083329797,2.144784899428487,0.6906329654157162,0.9340890683233738,16.686670016497374
210,83.073167443,269,14,4,638,2107,13,13.584221946075559,0.6125569343566895,0.7413369603455067,0.6287381984293461,15.5668540392071
211,83.170640702,256,13,1,639,2114,7,13.76815582625568,0.6355999503284693,0.7282840088009834,0.6498661823570728,15.781905967742205
212,83.268115962,251,17,3,642,2124,10,13.475016923621297,0.5492791533470154,0.6823879666626453,0.6227740086615086,15.329458052292466
213,83.365589847,240,15,0,642,2125,1,12.793980771675706,0.4742378368973732,0.6832599174231291,0.6319833919405937,14.583461917936802
214,83.46306194,223,13,2,644,2132,7,13.295741053298116,0.595704885199666,0.730366911739111,0.6427140906453133,15.264526940882206
215,83.560536658,229,11,3,647,2142,10,12.165023945271969,0.5685950163751841,0.6831691134721041,0.6765369325876236,14.09332500770688
216,83.658010751,221,12,3,650,2145,3,12.382360873743892,0.8110590279102325,0.7708629127591848,0.7046291138976812,14.66891192831099
217,83.755491595,217,9,0,650,2145,0,12.004774995148182,0.5104560405015945,2.0839418284595013,0.6379331462085247,15.237106010317802
218,83.852958104,226,10,2,652,2153,8,13.041666010394692,0.6262229289859533,0.7126550190150738,0.6536021828651428,15.034146141260862
219,83.950431114,248,5,2,654,2156,3,14.858026057481766,0.9143520146608353,0.7196071092039347,0.7217107340693474,17.213695915415883
221,84.145379634,259,8,2,656,2164,8,13.47332401201129,0.5725808441638947,1.821751007810235,0.6472531240433455,16.514908988028765
222,84.242852519,264,8,2,658,2170,6,13.379598967730999,0.6143099162727594,0.7046388927847147,0.6439064163714647,15.342454193159938
223,84.340326653,259,10,1,659,2173,3,13.49193905480206,0.6194990128278732,0.7046589162200689,0.6522319745272398,15.468328958377242
224,84.43780008,268,9,3,662,2181,8,14.31625196710229,0.5989919882267714,0.724035082384944,0.6554669234901667,16.29474596120417
225,84.535319548,274,9,1,663,2182,1,13.696933165192604,0.5611400119960308,0.6492750253528357,0.6138898897916079,15.521238092333078
226,84.632747058,261,8,2,665,2186,4,13.325267005711794,0.7782469037920237,1.0366111528128386,0.660075107589364,15.80020016990602
227,84.730220609,249,14,2,667,2200,14,12.964972062036395,0.6063748151063919,0.7028649561107159,0.6267852149903774,14.90099704824388
228,84.827749286,251,11,4,671,2217,17,12.86009605973959,0.581518979743123,0.7135260384529829,0.6359699182212353,14.791110996156931
229,84.925169462,269,12,0,671,2224,7,13.44824698753655,0.48561906442046165,0.672187888994813,0.6292690522968769,15.235322993248701
230,85.022642847,261,8,0,671,2224,0,13.205543160438538,0.4911499563604593,0.6746829021722078,0.6126060616225004,14.983982080593705
231,85.120116982,243,9,1,672,2226,2,13.008674839511514,1.4948088210076094,0.9598869364708662,0.7474992889910936,16.210869885981083
