method,node_id,x,y,z,nearest_baseline_m
baseline,308,16.400009155273438,3.0999999046325684,-0.28809863328933716,nan
baseline,309,17.60000991821289,4.700000286102295,-0.2460668534040451,nan
baseline,310,17.900009155273438,3.5999999046325684,-0.2454584687948227,nan
baseline,311,8.700008392333984,-4.299999713897705,0.5540045499801636,nan
baseline,312,15.7000093460083,3.0,-0.32338041067123413,nan
baseline,313,17.500009536743164,-0.6999999284744263,-0.21297897398471832,nan
baseline,314,13.500009536743164,6.800000190734863,-0.42300623655319214,nan
baseline,315,17.200008392333984,0.5000000596046448,-0.23215389251708984,nan
baseline,316,9.100008964538574,4.800000190734863,0.5703554153442383,nan
baseline,317,18.000009536743164,2.700000047683716,-0.23473209142684937,nan
baseline,318,17.200010299682617,2.0,-0.23827403783798218,nan
baseline,319,17.400009155273438,4.0,-0.2818072438240051,nan
baseline,320,10.300009727478027,4.200000286102295,0.725809633731842,nan
baseline,321,14.500009536743164,3.8000001907348633,-0.33405694365501404,nan
baseline,322,12.2000093460083,-0.5,-0.4241333603858948,nan
baseline,323,17.10000991821289,1.4000000953674316,-0.22191497683525085,nan
baseline,324,14.10000991821289,6.800000190734863,-0.4182094931602478,nan
baseline,325,18.300010681152344,1.6000001430511475,-0.20027300715446472,nan
baseline,326,18.300010681152344,0.7000001072883606,-0.25088509917259216,nan
baseline,327,6.5000104904174805,-4.699999809265137,-0.20401331782341003,nan
baseline,328,18.300010681152344,-0.3999999761581421,-0.2515685558319092,nan
baseline,329,18.10000991821289,-2.700000047683716,-0.243571937084198,nan
baseline,330,10.900010108947754,-0.19999992847442627,-0.35519227385520935,nan
baseline,331,18.500011444091797,2.3000001907348633,-0.21960234642028809,nan
baseline,332,16.300010681152344,6.200000286102295,-0.3710279166698456,nan
baseline,333,13.200011253356934,0.5000001192092896,-0.19475074112415314,nan
baseline,334,18.600011825561523,-0.9999998807907104,-0.26168304681777954,nan
baseline,335,9.100010871887207,-3.4000000953674316,0.9687705636024475,nan
baseline,336,17.100011825561523,2.9000000953674316,-0.24933387339115143,nan
baseline,337,16.40001106262207,-2.5,-0.2971027195453644,nan
baseline,338,16.500011444091797,3.8000001907348633,-0.2923121452331543,nan
baseline,339,18.500011444091797,3.4000000953674316,-0.21100293099880219,nan
baseline,340,14.10001277923584,4.900000095367432,-0.35985836386680603,nan
baseline,341,18.900012969970703,1.0000001192092896,-0.16774585843086243,nan
baseline,342,17.300012588500977,5.600000381469727,-0.37262022495269775,nan
baseline,343,7.100012302398682,3.8000001907348633,-0.2658172845840454,nan
baseline,344,16.000011444091797,0.6000000834465027,-0.23908475041389465,nan
baseline,345,16.600013732910156,6.800000190734863,-0.18867991864681244,nan
baseline,346,19.00001335144043,0.10000008344650269,-0.18933531641960144,nan
baseline,347,14.900012969970703,-4.900000095367432,-0.3589989244937897,nan
baseline,348,17.70001220703125,0.10000008344650269,-0.20846204459667206,nan
baseline,349,17.70001220703125,1.6000001430511475,-0.22329860925674438,nan
baseline,350,18.900012969970703,1.8000001907348633,-0.19991084933280945,nan
baseline,351,19.100013732910156,2.8000001907348633,-0.21035799384117126,nan
baseline,352,18.00001335144043,-1.100000023841858,-0.24727687239646912,nan
baseline,353,15.600013732910156,5.099999904632568,-0.3090582489967346,nan
baseline,354,19.30001449584961,-1.7999998331069946,0.06140335649251938,nan
baseline,355,19.50001335144043,3.9000000953674316,-0.2006199061870575,nan
baseline,356,14.300013542175293,-4.800000190734863,-0.39089152216911316,nan
baseline,357,11.40001392364502,4.0,0.9728012681007385,nan
baseline,358,15.000014305114746,6.199999809265137,-0.35163360834121704,nan
baseline,359,18.000015258789062,6.0,-0.3097873330116272,nan
baseline,360,19.400014877319336,-0.6999999284744263,-0.15923365950584412,nan
baseline,361,17.200014114379883,6.800000190734863,-0.15859639644622803,nan
baseline,362,19.500015258789062,2.1000001430511475,-0.1777668446302414,nan
baseline,363,9.700014114379883,-3.6000001430511475,1.1359707117080688,nan
baseline,364,19.700014114379883,0.6000001430511475,-0.17131833732128143,nan
baseline,365,17.700014114379883,1.0000001192092896,-0.2040168195962906,nan
baseline,366,18.700016021728516,5.800000190734863,-0.4064084589481354,nan
baseline,367,18.000015258789062,6.600000381469727,-0.2526988685131073,nan
baseline,368,19.900014877319336,1.6000001430511475,-0.1502184122800827,nan
baseline,369,19.900014877319336,-0.19999980926513672,-0.12733766436576843,nan
baseline,370,19.80001449584961,2.8000001907348633,-0.17335160076618195,nan
baseline,371,15.700016021728516,6.000000476837158,-0.35077163577079773,nan
baseline,372,18.700016021728516,-2.8999996185302734,-0.028398804366588593,nan
baseline,373,11.000016212463379,4.200000286102295,0.5682151317596436,nan
baseline,374,20.10001564025879,-1.0999997854232788,-0.1498667150735855,nan
baseline,375,15.800016403198242,3.6000003814697266,-0.28851810097694397,nan
baseline,376,19.90001678466797,3.4000000953674316,-0.2087484896183014,nan
baseline,377,10.100016593933105,3.700000286102295,1.0341057777404785,nan
baseline,378,14.500017166137695,0.9000001549720764,-0.0921357050538063,nan
baseline,379,20.000017166137695,-1.999999761581421,-0.12697023153305054,nan
baseline,380,20.20001792907715,4.100000381469727,-0.19498977065086365,nan
baseline,381,20.500017166137695,0.20000016689300537,-0.13357585668563843,nan
baseline,382,17.90001678466797,7.300000190734863,-0.05006357282400131,nan
baseline,383,16.20001792907715,7.300000190734863,-0.35916075110435486,nan
baseline,384,20.500017166137695,3.200000286102295,-0.1644696146249771,nan
baseline,385,11.000017166137695,6.200000286102295,-0.036400891840457916,nan
baseline,386,11.900016784667969,4.5,0.6135932803153992,nan
