method,node_id,x,y,z,nearest_baseline_m
baseline,383,18.700014114379883,7.299999237060547,0.09800595045089722,nan
baseline,384,34.600013732910156,2.8999991416931152,0.14692533016204834,nan
baseline,385,28.60001564025879,2.4999990463256836,0.13758933544158936,nan
baseline,386,30.200014114379883,3.6999990940093994,0.16099907457828522,nan
baseline,387,12.90001392364502,-8.600001335144043,0.6529948711395264,nan
baseline,388,35.90001678466797,3.1999990940093994,0.1473228931427002,nan
baseline,389,16.600013732910156,8.19999885559082,0.1184316873550415,nan
baseline,390,35.90001678466797,1.6999990940093994,0.31389158964157104,nan
baseline,391,36.50001525878906,4.19999885559082,0.3209006190299988,nan
baseline,392,34.00001525878906,2.2999989986419678,0.2517804503440857,nan
baseline,393,36.600013732910156,3.3999991416931152,0.32872331142425537,nan
baseline,394,36.00001525878906,1.099998950958252,0.30588841438293457,nan
baseline,395,37.30001449584961,3.3999991416931152,0.34922778606414795,nan
baseline,396,35.80001449584961,3.8999991416931152,0.2953694462776184,nan
baseline,397,37.30001449584961,4.19999885559082,0.3375205397605896,nan
baseline,398,37.100013732910156,1.599998950958252,0.3473499119281769,nan
baseline,399,36.30001449584961,2.6999988555908203,0.32576656341552734,nan
baseline,400,28.90001678466797,1.8999990224838257,0.15708835422992706,nan
baseline,401,38.300018310546875,3.8999991416931152,0.39337480068206787,nan
baseline,402,30.700016021728516,1.1999988555908203,0.16121289134025574,nan
baseline,403,37.700016021728516,2.899998903274536,0.36286163330078125,nan
baseline,404,37.80001449584961,1.7999989986419678,0.3800312876701355,nan
baseline,405,36.50001525878906,1.7999989986419678,0.3307851552963257,nan
baseline,406,15.500016212463379,-11.500000953674316,0.2856813073158264,nan
baseline,407,37.800018310546875,4.599998950958252,0.3661286234855652,nan
baseline,408,41.90001678466797,0.8999989032745361,0.470566987991333,nan
baseline,409,38.40001678466797,3.1999990940093994,0.398449182510376,nan
baseline,410,40.60001754760742,0.7999989986419678,0.47137612104415894,nan
baseline,411,36.90001678466797,2.7999989986419678,0.3524327278137207,nan
baseline,412,39.00001907348633,3.4999990463256836,0.3780384659767151,nan
baseline,413,39.60001754760742,2.9999990463256836,0.357751727104187,nan
baseline,414,39.70001983642578,4.299998760223389,0.342599093914032,nan
baseline,415,37.00001907348633,2.1999988555908203,0.28798407316207886,nan
baseline,416,38.90001678466797,2.2999987602233887,0.3469141125679016,nan
baseline,417,40.60001754760742,4.599998950958252,0.24268393218517303,nan
baseline,418,35.20001983642578,3.1999988555908203,0.2262311577796936,nan
baseline,419,40.20001983642578,2.2999987602233887,0.23479977250099182,nan
baseline,420,41.300018310546875,3.1999988555908203,0.247301384806633,nan
baseline,421,40.50001907348633,3.599998950958252,0.24883222579956055,nan
baseline,422,40.300018310546875,2.9999988079071045,0.23993396759033203,nan
baseline,423,38.50001907348633,1.5999988317489624,0.3296802043914795,nan
baseline,424,39.800018310546875,1.5999988317489624,0.25027215480804443,nan
baseline,425,41.300018310546875,4.19999885559082,0.23932421207427979,nan
baseline,426,42.00001907348633,3.599998712539673,0.3870308995246887,nan
baseline,427,41.00001907348633,2.4999988079071045,0.24402661621570587,nan
baseline,428,34.00001907348633,2.9999988079071045,0.29551318287849426,nan
baseline,429,42.10002136230469,4.69999885559082,0.2618579864501953,nan
